S1,action,reward,S2
"[0.04, 0, 0.5916666666666667, 2.041666666666667, False]",4,0.0,"[0.04, 1, 0.5916666666666667, 2.041666666666667, False]"
"[0.04, 1, 0.5916666666666667, 2.041666666666667, False]",4,0.0,"[0.04, 0, 0.5916666666666667, 2.041666666666667, False]"
"[0.04, 0, 0.5916666666666667, 2.041666666666667, False]",2,0.0,"[0.01, 0, 0.39166666666666666, 1.541666666666667, False]"
"[0.01, 0, 0.39166666666666666, 1.541666666666667, False]",3,0.0,"[0.01, 0, 0.5916666666666667, 2.041666666666667, False]"
"[0.01, 0, 0.5916666666666667, 2.041666666666667, False]",3,0.0,"[0.04, 0, 0.7916666666666667, 2.541666666666667, False]"
"[0.04, 0, 0.7916666666666667, 2.541666666666667, False]",4,0.0,"[0.04, 1, 0.7916666666666667, 2.541666666666667, False]"
"[0.04, 1, 0.7916666666666667, 2.541666666666667, False]",4,0.0,"[0.04, 0, 0.7916666666666667, 2.541666666666667, False]"
"[0.04, 0, 0.7916666666666667, 2.541666666666667, False]",3,0.0,"[0.04, 0, 0.9916666666666667, 3.041666666666667, False]"
"[0.04, 0, 0.9916666666666667, 3.041666666666667, False]",4,0.0,"[0.04, 1, 0.9916666666666667, 3.041666666666667, False]"
"[0.04, 1, 0.9916666666666667, 3.041666666666667, False]",4,0.0,"[0.04, 0, 0.9916666666666667, 3.041666666666667, False]"
"[0.04, 0, 0.9916666666666667, 3.041666666666667, False]",4,0.0,"[0.04, 1, 0.9916666666666667, 3.041666666666667, False]"
"[0.04, 1, 0.9916666666666667, 3.041666666666667, False]",2,0.2,"[0.01, 1, 0.9916666666666667, 2.541666666666667, False]"
"[0.01, 1, 0.9916666666666667, 2.541666666666667, False]",2,0.2,"[0.03, 1, 0.9916666666666667, 2.041666666666667, False]"
"[0.03, 1, 0.9916666666666667, 2.041666666666667, False]",2,0.2,"[0.03, 1, 0.9916666666666667, 1.541666666666667, False]"
"[0.03, 1, 0.9916666666666667, 1.541666666666667, False]",0,0.0,"[0.03, 1, 0.9916666666666667, 1.5625000000000002, False]"
"[0.03, 1, 0.9916666666666667, 1.5625000000000002, False]",0,0.0,"[0.02, 1, 0.9916666666666667, 1.5833333333333335, False]"
"[0.02, 1, 0.9916666666666667, 1.5833333333333335, False]",4,0.0,"[0.02, 0, 0.9916666666666667, 1.5833333333333335, False]"
"[0.02, 0, 0.9916666666666667, 1.5833333333333335, False]",1,0.0,"[0.23, 0, 0.9833333333333334, 1.5625000000000002, False]"
"[0.23, 0, 0.9833333333333334, 1.5625000000000002, False]",1,0.0,"[0.01, 0, 0.9750000000000001, 1.541666666666667, False]"
"[0.01, 0, 0.9750000000000001, 1.541666666666667, False]",1,0.0,"[0.01, 0, 0.9666666666666668, 1.5208333333333337, False]"
"[0.01, 0, 0.9666666666666668, 1.5208333333333337, False]",2,0.0,"[0.01, 0, 0.7666666666666668, 1.0208333333333337, False]"
"[0.01, 0, 0.7666666666666668, 1.0208333333333337, False]",1,0.0,"[0.01, 0, 0.7583333333333335, 1.0000000000000004, False]"
"[0.01, 0, 0.7583333333333335, 1.0000000000000004, False]",4,0.0,"[0.01, 1, 0.7583333333333335, 1.0000000000000004, False]"
"[0.01, 1, 0.7583333333333335, 1.0000000000000004, False]",3,0.0,"[0.0, 1, 0.7583333333333335, 1.5000000000000004, False]"
"[0.0, 1, 0.7583333333333335, 1.5000000000000004, False]",2,0.2,"[0.03, 1, 0.7583333333333335, 1.0000000000000004, False]"
"[0.03, 1, 0.7583333333333335, 1.0000000000000004, False]",2,0.2,"[0.03, 1, 0.7583333333333335, 0.5000000000000004, False]"
"[0.03, 1, 0.7583333333333335, 0.5000000000000004, False]",4,0.0,"[0.03, 0, 0.7583333333333335, 0.5000000000000004, False]"
"[0.03, 0, 0.7583333333333335, 0.5000000000000004, False]",3,0.0,"[0.05, 0, 0.9583333333333335, 1.0000000000000004, False]"
"[0.05, 0, 0.9583333333333335, 1.0000000000000004, False]",4,0.0,"[0.05, 1, 0.9583333333333335, 1.0000000000000004, False]"
"[0.05, 1, 0.9583333333333335, 1.0000000000000004, False]",2,0.2,"[0.03, 1, 0.9583333333333335, 0.5000000000000004, False]"
"[0.03, 1, 0.9583333333333335, 0.5000000000000004, False]",0,0.0,"[0.03, 1, 0.9583333333333335, 0.5208333333333338, False]"
"[0.03, 1, 0.9583333333333335, 0.5208333333333338, False]",1,0.0,"[0.03, 1, 0.9583333333333335, 0.5000000000000004, False]"
"[0.03, 1, 0.9583333333333335, 0.5000000000000004, False]",0,0.0,"[0.03, 1, 0.9583333333333335, 0.5208333333333338, False]"
"[0.03, 1, 0.9583333333333335, 0.5208333333333338, False]",4,0.0,"[0.03, 0, 0.9583333333333335, 0.5208333333333338, False]"
"[0.03, 0, 0.9583333333333335, 0.5208333333333338, False]",2,0.0,"[0.15, 0, 0.7583333333333335, 0.020833333333333814, False]"
"[0.15, 0, 0.7583333333333335, 0.020833333333333814, False]",0,0.94,"[0.03, 0, 0.7666666666666668, 0.04166666666666714, False]"
"[0.03, 0, 0.7666666666666668, 0.04166666666666714, False]",3,0.0,"[0.05, 0, 0.9666666666666668, 0.5416666666666672, False]"
"[0.05, 0, 0.9666666666666668, 0.5416666666666672, False]",2,0.0,"[0.24, 0, 0.7666666666666668, 0.041666666666667185, False]"
"[0.24, 0, 0.7666666666666668, 0.041666666666667185, False]",0,0.88,"[0.06, 0, 0.7750000000000001, 0.06250000000000051, False]"
"[0.06, 0, 0.7750000000000001, 0.06250000000000051, False]",1,0.0,"[0.12, 0, 0.7666666666666668, 0.041666666666667185, False]"
"[0.12, 0, 0.7666666666666668, 0.041666666666667185, False]",2,0.0,"[0.07, 0, 0.5666666666666669, -0.4583333333333328, False]"
"[0.07, 0, 0.5666666666666669, -0.4583333333333328, False]",1,0.0,"[0.07, 0, 0.5583333333333336, -0.47916666666666613, False]"
"[0.07, 0, 0.5583333333333336, -0.47916666666666613, False]",4,0.0,"[0.07, 1, 0.5583333333333336, -0.47916666666666613, False]"
"[0.07, 1, 0.5583333333333336, -0.47916666666666613, False]",2,0.0,"[0.07, 1, 0.5583333333333336, -0.9791666666666661, False]"
"[0.07, 1, 0.5583333333333336, -0.9791666666666661, False]",1,0.0,"[0.07, 1, 0.5583333333333336, -0.9999999999999994, False]"
"[0.07, 1, 0.5583333333333336, -0.9999999999999994, False]",4,0.0,"[0.07, 0, 0.5583333333333336, -0.9999999999999994, False]"
"[0.07, 0, 0.5583333333333336, -0.9999999999999994, False]",1,0.0,"[0.07, 0, 0.5500000000000003, -1.0208333333333328, False]"
"[0.07, 0, 0.5500000000000003, -1.0208333333333328, False]",4,0.0,"[0.07, 1, 0.5500000000000003, -1.0208333333333328, False]"
"[0.07, 1, 0.5500000000000003, -1.0208333333333328, False]",3,0.2,"[0.0, 1, 0.5500000000000003, -0.5208333333333328, False]"
"[0.0, 1, 0.5500000000000003, -0.5208333333333328, False]",4,0.0,"[0.0, 0, 0.5500000000000003, -0.5208333333333328, False]"
"[0.0, 0, 0.5500000000000003, -0.5208333333333328, False]",3,0.0,"[0.1, 0, 0.7500000000000002, -0.020833333333332815, False]"
"[0.1, 0, 0.7500000000000002, -0.020833333333332815, False]",4,0.0,"[0.1, 1, 0.7500000000000002, -0.020833333333332815, False]"
"[0.1, 1, 0.7500000000000002, -0.020833333333332815, False]",4,0.0,"[0.1, 0, 0.7500000000000002, -0.020833333333332815, False]"
"[0.1, 0, 0.7500000000000002, -0.020833333333332815, False]",3,0.0,"[0.1, 0, 0.9500000000000002, 0.4791666666666672, False]"
"[0.1, 0, 0.9500000000000002, 0.4791666666666672, False]",0,0.8,"[0.1, 0, 0.9583333333333335, 0.5000000000000006, False]"
"[0.1, 0, 0.9583333333333335, 0.5000000000000006, False]",4,0.0,"[0.1, 1, 0.9583333333333335, 0.5000000000000006, False]"
"[0.1, 1, 0.9583333333333335, 0.5000000000000006, False]",0,0.0,"[0.1, 1, 0.9583333333333335, 0.5208333333333339, False]"
"[0.1, 1, 0.9583333333333335, 0.5208333333333339, False]",2,0.0,"[0.02, 1, 0.9583333333333335, 0.020833333333333925, False]"
"[0.02, 1, 0.9583333333333335, 0.020833333333333925, False]",1,0.0,"[0.02, 1, 0.9583333333333335, 5.93275428784068e-16, False]"
"[0.02, 1, 0.9583333333333335, 5.93275428784068e-16, False]",2,0.0,"[0.03, 1, 0.9583333333333335, -0.4999999999999994, False]"
"[0.03, 1, 0.9583333333333335, -0.4999999999999994, False]",4,0.0,"[0.03, 0, 0.9583333333333335, -0.4999999999999994, False]"
"[0.03, 0, 0.9583333333333335, -0.4999999999999994, False]",2,0.0,"[0.03, 0, 0.7583333333333335, -0.9999999999999993, False]"
"[0.03, 0, 0.7583333333333335, -0.9999999999999993, False]",3,0.0,"[0.05, 0, 0.9583333333333335, -0.49999999999999933, False]"
"[0.01, 0, 0.9583333333333335, -0.49999999999999933, False]",2,0.0,"[0.01, 0, 0.7583333333333335, -0.9999999999999993, False]"
"[0.01, 0, 0.7583333333333335, -0.9999999999999993, False]",4,0.0,"[0.01, 1, 0.7583333333333335, -0.9999999999999993, False]"
"[0.01, 1, 0.7583333333333335, -0.9999999999999993, False]",4,0.0,"[0.01, 0, 0.7583333333333335, -0.9999999999999993, False]"
"[0.01, 0, 0.7583333333333335, -0.9999999999999993, False]",3,0.0,"[0.22, 0, 0.9583333333333335, -0.49999999999999933, False]"
"[0.22, 0, 0.9583333333333335, -0.49999999999999933, False]",4,0.0,"[0.22, 1, 0.9583333333333335, -0.49999999999999933, False]"
"[0.22, 1, 0.9583333333333335, -0.49999999999999933, False]",1,0.0,"[0.03, 1, 0.9583333333333335, -0.5208333333333327, False]"
"[0.03, 1, 0.9583333333333335, -0.5208333333333327, False]",2,0.0,"[0.05, 1, 0.9583333333333335, -1.0208333333333326, False]"
"[0.05, 1, 0.9583333333333335, -1.0208333333333326, False]",4,0.0,"[0.05, 0, 0.9583333333333335, -1.0208333333333326, False]"
"[0.05, 0, 0.9583333333333335, -1.0208333333333326, False]",4,0.0,"[0.05, 1, 0.9583333333333335, -1.0208333333333326, False]"
"[0.05, 1, 0.9583333333333335, -1.0208333333333326, False]",3,0.2,"[0.02, 1, 0.9583333333333335, -0.5208333333333326, False]"
"[0.02, 1, 0.9583333333333335, -0.5208333333333326, False]",2,0.0,"[0.05, 1, 0.9583333333333335, -1.0208333333333326, False]"
"[0.05, 1, 0.9583333333333335, -1.0208333333333326, False]",1,0.0,"[0.05, 1, 0.9583333333333335, -1.0416666666666659, False]"
"[0.05, 1, 0.9583333333333335, -1.0416666666666659, False]",3,0.2,"[0.02, 1, 0.9583333333333335, -0.5416666666666659, False]"
"[0.02, 1, 0.9583333333333335, -0.5416666666666659, False]",1,0.0,"[0.03, 1, 0.9583333333333335, -0.5624999999999992, False]"
"[0.03, 1, 0.9583333333333335, -0.5624999999999992, False]",1,0.0,"[0.03, 1, 0.9583333333333335, -0.5833333333333326, False]"
"[0.03, 1, 0.9583333333333335, -0.5833333333333326, False]",3,0.0,"[0.01, 1, 0.9583333333333335, -0.0833333333333326, False]"
"[0.01, 1, 0.9583333333333335, -0.0833333333333326, False]",2,0.0,"[0.03, 1, 0.9583333333333335, -0.5833333333333326, False]"
"[0.03, 1, 0.9583333333333335, -0.5833333333333326, False]",0,0.0,"[0.03, 1, 0.9583333333333335, -0.5624999999999992, False]"
"[0.03, 1, 0.9583333333333335, -0.5624999999999992, False]",1,0.0,"[0.03, 1, 0.9583333333333335, -0.5833333333333326, False]"
"[0.03, 1, 0.9583333333333335, -0.5833333333333326, False]",0,0.0,"[0.03, 1, 0.9583333333333335, -0.5624999999999992, False]"
"[0.03, 1, 0.9583333333333335, -0.5624999999999992, False]",1,0.0,"[0.03, 1, 0.9583333333333335, -0.5833333333333326, False]"
"[0.03, 1, 0.9583333333333335, -0.5833333333333326, False]",3,0.0,"[0.01, 1, 0.9583333333333335, -0.0833333333333326, False]"
"[0.01, 1, 0.9583333333333335, -0.0833333333333326, False]",4,0.0,"[0.01, 0, 0.9583333333333335, -0.0833333333333326, False]"
"[0.01, 0, 0.9583333333333335, -0.0833333333333326, False]",4,0.0,"[0.01, 1, 0.9583333333333335, -0.0833333333333326, False]"
"[0.01, 1, 0.9583333333333335, -0.0833333333333326, False]",2,0.0,"[0.04, 1, 0.9583333333333335, -0.5833333333333326, False]"
"[0.04, 1, 0.9583333333333335, -0.5833333333333326, False]",1,0.0,"[0.04, 1, 0.9583333333333335, -0.604166666666666, False]"
"[0.04, 1, 0.9583333333333335, -0.604166666666666, False]",0,0.0,"[0.03, 1, 0.9583333333333335, -0.5833333333333326, False]"
"[0.03, 1, 0.9583333333333335, -0.5833333333333326, False]",1,0.0,"[0.04, 1, 0.9583333333333335, -0.604166666666666, False]"
"[0.04, 1, 0.9583333333333335, -0.604166666666666, False]",2,0.0,"[0.05, 1, 0.9583333333333335, -1.104166666666666, False]"
"[0.05, 1, 0.9583333333333335, -1.104166666666666, False]",4,0.0,"[0.05, 0, 0.9583333333333335, -1.104166666666666, False]"
"[0.05, 0, 0.9583333333333335, -1.104166666666666, False]",4,0.0,"[0.05, 1, 0.9583333333333335, -1.104166666666666, False]"
"[0.05, 1, 0.9583333333333335, -1.104166666666666, False]",3,0.2,"[0.02, 1, 0.9583333333333335, -0.6041666666666661, False]"
"[0.02, 1, 0.9583333333333335, -0.6041666666666661, False]",4,0.0,"[0.02, 0, 0.9583333333333335, -0.6041666666666661, False]"
"[0.02, 0, 0.9583333333333335, -0.6041666666666661, False]",0,0.6599999999999999,"[0.17, 0, 0.9666666666666668, -0.5833333333333327, False]"
"[0.17, 0, 0.9666666666666668, -0.5833333333333327, False]",4,0.0,"[0.17, 1, 0.9666666666666668, -0.5833333333333327, False]"
"[0.17, 1, 0.9666666666666668, -0.5833333333333327, False]",4,0.0,"[0.17, 0, 0.9666666666666668, -0.5833333333333327, False]"
"[0.17, 0, 0.9666666666666668, -0.5833333333333327, False]",3,0.0,"[0.16, 0, 1.1666666666666667, -0.0833333333333327, False]"
"[0.16, 0, 1.1666666666666667, -0.0833333333333327, False]",4,0.0,"[0.16, 1, 1.1666666666666667, -0.0833333333333327, False]"
"[0.16, 1, 1.1666666666666667, -0.0833333333333327, False]",4,0.0,"[0.16, 0, 1.1666666666666667, -0.0833333333333327, False]"
"[0.16, 0, 1.1666666666666667, -0.0833333333333327, False]",4,0.0,"[0.16, 1, 1.1666666666666667, -0.0833333333333327, False]"
"[0.16, 1, 1.1666666666666667, -0.0833333333333327, False]",2,0.0,"[0.03, 1, 1.1666666666666667, -0.5833333333333327, False]"
"[0.03, 1, 1.1666666666666667, -0.5833333333333327, False]",0,0.0,"[0.03, 1, 1.1666666666666667, -0.5624999999999993, False]"
"[0.03, 1, 1.1666666666666667, -0.5624999999999993, False]",4,0.0,"[0.03, 0, 1.1666666666666667, -0.5624999999999993, False]"
"[0.03, 0, 1.1666666666666667, -0.5624999999999993, False]",2,0.0,"[0.14, 0, 0.9666666666666668, -1.0624999999999993, False]"
"[0.14, 0, 0.9666666666666668, -1.0624999999999993, False]",4,0.0,"[0.14, 1, 0.9666666666666668, -1.0624999999999993, False]"
"[0.14, 1, 0.9666666666666668, -1.0624999999999993, False]",4,0.0,"[0.14, 0, 0.9666666666666668, -1.0624999999999993, False]"
"[0.14, 0, 0.9666666666666668, -1.0624999999999993, False]",3,0.0,"[0.01, 0, 1.1666666666666667, -0.5624999999999993, False]"
"[0.01, 0, 1.1666666666666667, -0.5624999999999993, False]",4,0.0,"[0.01, 1, 1.1666666666666667, -0.5624999999999993, False]"
"[0.01, 1, 1.1666666666666667, -0.5624999999999993, False]",2,0.0,"[0.04, 1, 1.1666666666666667, -1.0624999999999993, False]"
"[0.04, 1, 1.1666666666666667, -1.0624999999999993, False]",4,0.0,"[0.04, 0, 1.1666666666666667, -1.0624999999999993, False]"
"[0.04, 0, 1.1666666666666667, -1.0624999999999993, False]",2,0.0,"[0.15, 0, 0.9666666666666668, -1.5624999999999993, False]"
"[0.15, 0, 0.9666666666666668, -1.5624999999999993, False]",2,0.0,"[0.15, 0, 0.7666666666666668, -2.062499999999999, False]"
"[0.15, 0, 0.7666666666666668, -2.062499999999999, False]",2,0.0,"[0.15, 0, 0.5666666666666669, -2.562499999999999, False]"
"[0.15, 0, 0.5666666666666669, -2.562499999999999, False]",3,0.0,"[0.02, 0, 0.7666666666666668, -2.062499999999999, False]"
"[0.02, 0, 0.7666666666666668, -2.062499999999999, False]",2,0.0,"[0.35, 0, 0.5666666666666669, -2.562499999999999, False]"
"[0.35, 0, 0.5666666666666669, -2.562499999999999, False]",3,0.0,"[0.01, 0, 0.7666666666666668, -2.062499999999999, False]"
"[0.01, 0, 0.7666666666666668, -2.062499999999999, False]",1,0.0,"[0.1, 0, 0.7583333333333335, -2.0833333333333326, False]"
"[0.1, 0, 0.7583333333333335, -2.0833333333333326, False]",1,0.0,"[0.1, 0, 0.7500000000000002, -2.104166666666666, False]"
"[0.1, 0, 0.7500000000000002, -2.104166666666666, False]",0,0.98,"[0.01, 0, 0.7583333333333335, -2.0833333333333326, False]"
"[0.01, 0, 0.7583333333333335, -2.0833333333333326, False]",2,0.0,"[0.39, 0, 0.5583333333333336, -2.5833333333333326, False]"
"[0.39, 0, 0.5583333333333336, -2.5833333333333326, False]",0,0.98,"[0.01, 0, 0.5666666666666669, -2.562499999999999, False]"
"[0.01, 0, 0.5666666666666669, -2.562499999999999, False]",1,0.0,"[0.23, 0, 0.5583333333333336, -2.5833333333333326, False]"
"[0.23, 0, 0.5583333333333336, -2.5833333333333326, False]",1,0.0,"[0.23, 0, 0.5500000000000003, -2.604166666666666, False]"
"[0.23, 0, 0.5500000000000003, -2.604166666666666, False]",0,0.96,"[0.02, 0, 0.5583333333333336, -2.5833333333333326, False]"
"[0.02, 0, 0.5583333333333336, -2.5833333333333326, False]",3,0.0,"[0.03, 0, 0.7583333333333335, -2.0833333333333326, False]"
"[0.03, 0, 0.7583333333333335, -2.0833333333333326, False]",4,0.0,"[0.03, 1, 0.7583333333333335, -2.0833333333333326, False]"
"[0.03, 1, 0.7583333333333335, -2.0833333333333326, False]",4,0.0,"[0.03, 0, 0.7583333333333335, -2.0833333333333326, False]"
"[0.03, 0, 0.7583333333333335, -2.0833333333333326, False]",1,0.0,"[0.04, 0, 0.7500000000000002, -2.104166666666666, False]"
"[0.04, 0, 0.7500000000000002, -2.104166666666666, False]",4,0.0,"[0.04, 1, 0.7500000000000002, -2.104166666666666, False]"
"[0.04, 1, 0.7500000000000002, -2.104166666666666, False]",0,0.0,"[0.01, 1, 0.7500000000000002, -2.0833333333333326, False]"
"[0.01, 1, 0.7500000000000002, -2.0833333333333326, False]",2,0.0,"[0.05, 1, 0.7500000000000002, -2.5833333333333326, False]"
"[0.05, 1, 0.7500000000000002, -2.5833333333333326, False]",0,0.0,"[0.04, 1, 0.7500000000000002, -2.562499999999999, False]"
"[0.04, 1, 0.7500000000000002, -2.562499999999999, False]",2,0.0,"[0.04, 1, 0.7500000000000002, -3.062499999999999, False]"
"[0.04, 1, 0.7500000000000002, -3.062499999999999, False]",1,0.0,"[0.04, 1, 0.7500000000000002, -3.0833333333333326, False]"
"[0.04, 1, 0.7500000000000002, -3.0833333333333326, False]",1,0.0,"[0.04, 1, 0.7500000000000002, -3.104166666666666, False]"
"[0.04, 1, 0.7500000000000002, -3.104166666666666, False]",0,0.0,"[0.04, 1, 0.7500000000000002, -3.0833333333333326, False]"
"[0.04, 1, 0.7500000000000002, -3.0833333333333326, False]",3,0.2,"[0.01, 1, 0.7500000000000002, -2.5833333333333326, False]"
"[0.01, 1, 0.7500000000000002, -2.5833333333333326, False]",1,0.0,"[0.02, 1, 0.7500000000000002, -2.604166666666666, False]"
"[0.02, 1, 0.7500000000000002, -2.604166666666666, False]",2,0.0,"[0.05, 1, 0.7500000000000002, -3.104166666666666, False]"
"[0.05, 1, 0.7500000000000002, -3.104166666666666, False]",0,0.0,"[0.04, 1, 0.7500000000000002, -3.0833333333333326, False]"
"[0.04, 1, 0.7500000000000002, -3.0833333333333326, False]",3,0.2,"[0.01, 1, 0.7500000000000002, -2.5833333333333326, False]"
"[0.01, 1, 0.7500000000000002, -2.5833333333333326, False]",4,0.0,"[0.01, 0, 0.7500000000000002, -2.5833333333333326, False]"
"[0.01, 0, 0.7500000000000002, -2.5833333333333326, False]",0,0.96,"[0.02, 0, 0.7583333333333335, -2.562499999999999, False]"
"[0.02, 0, 0.7583333333333335, -2.562499999999999, False]",1,0.0,"[0.04, 0, 0.7500000000000002, -2.5833333333333326, False]"
"[0.04, 0, 0.7500000000000002, -2.5833333333333326, False]",4,0.0,"[0.04, 1, 0.7500000000000002, -2.5833333333333326, False]"
"[0.04, 1, 0.7500000000000002, -2.5833333333333326, False]",3,0.2,"[0.03, 1, 0.7500000000000002, -2.0833333333333326, False]"
"[0.03, 1, 0.7500000000000002, -2.0833333333333326, False]",1,0.0,"[0.01, 1, 0.7500000000000002, -2.104166666666666, False]"
"[0.01, 1, 0.7500000000000002, -2.104166666666666, False]",0,0.0,"[0.02, 1, 0.7500000000000002, -2.0833333333333326, False]"
"[0.02, 1, 0.7500000000000002, -2.0833333333333326, False]",0,0.0,"[0.02, 1, 0.7500000000000002, -2.062499999999999, False]"
"[0.02, 1, 0.7500000000000002, -2.062499999999999, False]",1,0.0,"[0.01, 1, 0.7500000000000002, -2.0833333333333326, False]"
"[0.01, 1, 0.7500000000000002, -2.0833333333333326, False]",1,0.0,"[0.01, 1, 0.7500000000000002, -2.104166666666666, False]"
"[0.01, 1, 0.7500000000000002, -2.104166666666666, False]",0,0.0,"[0.02, 1, 0.7500000000000002, -2.0833333333333326, False]"
"[0.02, 1, 0.7500000000000002, -2.0833333333333326, False]",0,0.0,"[0.03, 1, 0.7500000000000002, -2.062499999999999, False]"
"[0.03, 1, 0.7500000000000002, -2.062499999999999, False]",1,0.0,"[0.01, 1, 0.7500000000000002, -2.0833333333333326, False]"
"[0.01, 1, 0.7500000000000002, -2.0833333333333326, False]",0,0.0,"[0.03, 1, 0.7500000000000002, -2.062499999999999, False]"
"[0.03, 1, 0.7500000000000002, -2.062499999999999, False]",1,0.0,"[0.01, 1, 0.7500000000000002, -2.0833333333333326, False]"
"[0.01, 1, 0.7500000000000002, -2.0833333333333326, False]",4,0.0,"[0.01, 0, 0.7500000000000002, -2.0833333333333326, False]"
"[0.01, 0, 0.7500000000000002, -2.0833333333333326, False]",1,0.0,"[0.22, 0, 0.7416666666666669, -2.104166666666666, False]"
"[0.22, 0, 0.7416666666666669, -2.104166666666666, False]",0,0.8200000000000001,"[0.09, 0, 0.7500000000000002, -2.0833333333333326, False]"
"[0.09, 0, 0.7500000000000002, -2.0833333333333326, False]",1,0.0,"[0.08, 0, 0.7416666666666669, -2.104166666666666, False]"
"[0.08, 0, 0.7416666666666669, -2.104166666666666, False]",4,0.0,"[0.08, 1, 0.7416666666666669, -2.104166666666666, False]"
