S1,action,reward,S2
"[0.06, 0, -6.841666666666673, -18.70833333333333, False]",3,0.0,"[0.11, 0, -6.641666666666673, -18.20833333333333, False]"
"[0.11, 0, -6.641666666666673, -18.20833333333333, False]",4,0.0,"[0.11, 1, -6.641666666666673, -18.20833333333333, False]"
"[0.11, 1, -6.641666666666673, -18.20833333333333, False]",2,0.0,"[0.04, 1, -6.641666666666673, -18.70833333333333, False]"
"[0.04, 1, -6.641666666666673, -18.70833333333333, False]",4,0.0,"[0.04, 0, -6.641666666666673, -18.70833333333333, False]"
"[0.04, 0, -6.641666666666673, -18.70833333333333, False]",4,0.0,"[0.04, 1, -6.641666666666673, -18.70833333333333, False]"
"[0.04, 1, -6.641666666666673, -18.70833333333333, False]",0,0.0,"[0.02, 1, -6.641666666666673, -18.687499999999996, False]"
"[0.02, 1, -6.641666666666673, -18.687499999999996, False]",3,0.2,"[0.0, 1, -6.641666666666673, -18.187499999999996, False]"
"[0.0, 1, -6.641666666666673, -18.187499999999996, False]",1,0.0,"[0.0, 1, -6.641666666666673, -18.20833333333333, False]"
"[0.0, 1, -6.641666666666673, -18.20833333333333, False]",4,0.0,"[0.0, 0, -6.641666666666673, -18.20833333333333, False]"
"[0.0, 0, -6.641666666666673, -18.20833333333333, False]",2,0.0,"[0.25, 0, -6.841666666666673, -18.70833333333333, False]"
"[0.25, 0, -6.841666666666673, -18.70833333333333, False]",4,0.0,"[0.25, 1, -6.841666666666673, -18.70833333333333, False]"
"[0.25, 1, -6.841666666666673, -18.70833333333333, False]",1,0.0,"[0.25, 1, -6.841666666666673, -18.72916666666666, False]"
"[0.25, 1, -6.841666666666673, -18.72916666666666, False]",4,0.0,"[0.25, 0, -6.841666666666673, -18.72916666666666, False]"
"[0.25, 0, -6.841666666666673, -18.72916666666666, False]",4,0.0,"[0.25, 1, -6.841666666666673, -18.72916666666666, False]"
"[0.25, 1, -6.841666666666673, -18.72916666666666, False]",4,0.0,"[0.25, 0, -6.841666666666673, -18.72916666666666, False]"
"[0.25, 0, -6.841666666666673, -18.72916666666666, False]",4,0.0,"[0.25, 1, -6.841666666666673, -18.72916666666666, False]"
"[0.25, 1, -6.841666666666673, -18.72916666666666, False]",4,0.0,"[0.25, 0, -6.841666666666673, -18.72916666666666, False]"
"[0.25, 0, -6.841666666666673, -18.72916666666666, False]",4,0.0,"[0.25, 1, -6.841666666666673, -18.72916666666666, False]"
"[0.25, 1, -6.841666666666673, -18.72916666666666, False]",4,0.0,"[0.25, 0, -6.841666666666673, -18.72916666666666, False]"
"[0.25, 0, -6.841666666666673, -18.72916666666666, False]",1,0.0,"[0.25, 0, -6.850000000000007, -18.749999999999993, False]"
"[0.25, 0, -6.850000000000007, -18.749999999999993, False]",1,0.0,"[0.25, 0, -6.8583333333333405, -18.770833333333325, False]"
"[0.25, 0, -6.8583333333333405, -18.770833333333325, False]",3,0.0,"[0.01, 0, -6.65833333333334, -18.270833333333325, False]"
"[0.01, 0, -6.65833333333334, -18.270833333333325, False]",4,0.0,"[0.01, 1, -6.65833333333334, -18.270833333333325, False]"
"[0.01, 1, -6.65833333333334, -18.270833333333325, False]",3,0.2,"[0.11, 1, -6.65833333333334, -17.770833333333325, False]"
"[0.11, 1, -6.65833333333334, -17.770833333333325, False]",1,0.0,"[0.04, 1, -6.65833333333334, -17.791666666666657, False]"
"[0.04, 1, -6.65833333333334, -17.791666666666657, False]",0,0.0,"[0.1, 1, -6.65833333333334, -17.770833333333325, False]"
"[0.1, 1, -6.65833333333334, -17.770833333333325, False]",1,0.0,"[0.04, 1, -6.65833333333334, -17.791666666666657, False]"
"[0.04, 1, -6.65833333333334, -17.791666666666657, False]",4,0.0,"[0.04, 0, -6.65833333333334, -17.791666666666657, False]"
"[0.04, 0, -6.65833333333334, -17.791666666666657, False]",1,0.0,"[0.04, 0, -6.666666666666674, -17.81249999999999, False]"
"[0.04, 0, -6.666666666666674, -17.81249999999999, False]",2,0.0,"[0.03, 0, -6.866666666666674, -18.31249999999999, False]"
"[0.03, 0, -6.866666666666674, -18.31249999999999, False]",4,0.0,"[0.03, 1, -6.866666666666674, -18.31249999999999, False]"
"[0.03, 1, -6.866666666666674, -18.31249999999999, False]",4,0.0,"[0.03, 0, -6.866666666666674, -18.31249999999999, False]"
"[0.03, 0, -6.866666666666674, -18.31249999999999, False]",1,0.0,"[0.03, 0, -6.875000000000008, -18.33333333333332, False]"
"[0.03, 0, -6.875000000000008, -18.33333333333332, False]",4,0.0,"[0.03, 1, -6.875000000000008, -18.33333333333332, False]"
"[0.03, 1, -6.875000000000008, -18.33333333333332, False]",0,0.0,"[0.01, 1, -6.875000000000008, -18.31249999999999, False]"
"[0.01, 1, -6.875000000000008, -18.31249999999999, False]",4,0.0,"[0.01, 0, -6.875000000000008, -18.31249999999999, False]"
"[0.01, 0, -6.875000000000008, -18.31249999999999, False]",4,0.0,"[0.01, 1, -6.875000000000008, -18.31249999999999, False]"
"[0.01, 1, -6.875000000000008, -18.31249999999999, False]",4,0.0,"[0.01, 0, -6.875000000000008, -18.31249999999999, False]"
"[0.01, 0, -6.875000000000008, -18.31249999999999, False]",2,0.0,"[0.24, 0, -7.075000000000008, -18.81249999999999, False]"
"[0.24, 0, -7.075000000000008, -18.81249999999999, False]",3,0.0,"[0.06, 0, -6.875000000000008, -18.31249999999999, False]"
"[0.06, 0, -6.875000000000008, -18.31249999999999, False]",1,0.0,"[0.19, 0, -6.883333333333342, -18.33333333333332, False]"
"[0.19, 0, -6.883333333333342, -18.33333333333332, False]",3,0.0,"[0.23, 0, -6.683333333333342, -17.83333333333332, False]"
"[0.23, 0, -6.683333333333342, -17.83333333333332, False]",4,0.0,"[0.23, 1, -6.683333333333342, -17.83333333333332, False]"
"[0.23, 1, -6.683333333333342, -17.83333333333332, False]",4,0.0,"[0.23, 0, -6.683333333333342, -17.83333333333332, False]"
"[0.23, 0, -6.683333333333342, -17.83333333333332, False]",0,0.72,"[0.14, 0, -6.675000000000008, -17.81249999999999, False]"
"[0.14, 0, -6.675000000000008, -17.81249999999999, False]",3,0.0,"[0.14, 0, -6.475000000000008, -17.31249999999999, False]"
"[0.14, 0, -6.475000000000008, -17.31249999999999, False]",2,0.0,"[0.1, 0, -6.675000000000008, -17.81249999999999, False]"
"[0.1, 0, -6.675000000000008, -17.81249999999999, False]",2,0.0,"[0.35, 0, -6.875000000000008, -18.31249999999999, False]"
"[0.35, 0, -6.875000000000008, -18.31249999999999, False]",4,0.0,"[0.35, 1, -6.875000000000008, -18.31249999999999, False]"
"[0.35, 1, -6.875000000000008, -18.31249999999999, False]",1,0.0,"[0.35, 1, -6.875000000000008, -18.33333333333332, False]"
"[0.35, 1, -6.875000000000008, -18.33333333333332, False]",4,0.0,"[0.35, 0, -6.875000000000008, -18.33333333333332, False]"
"[0.35, 0, -6.875000000000008, -18.33333333333332, False]",2,0.0,"[0.35, 0, -7.075000000000008, -18.83333333333332, False]"
"[0.35, 0, -7.075000000000008, -18.83333333333332, False]",4,0.0,"[0.35, 1, -7.075000000000008, -18.83333333333332, False]"
"[0.35, 1, -7.075000000000008, -18.83333333333332, False]",4,0.0,"[0.35, 0, -7.075000000000008, -18.83333333333332, False]"
"[0.35, 0, -7.075000000000008, -18.83333333333332, False]",3,0.0,"[0.08, 0, -6.875000000000008, -18.33333333333332, False]"
"[0.08, 0, -6.875000000000008, -18.33333333333332, False]",3,0.0,"[0.3, 0, -6.675000000000008, -17.83333333333332, False]"
"[0.3, 0, -6.675000000000008, -17.83333333333332, False]",4,0.0,"[0.3, 1, -6.675000000000008, -17.83333333333332, False]"
"[0.3, 1, -6.675000000000008, -17.83333333333332, False]",3,0.2,"[0.3, 1, -6.675000000000008, -17.33333333333332, False]"
"[0.3, 1, -6.675000000000008, -17.33333333333332, False]",4,0.0,"[0.3, 0, -6.675000000000008, -17.33333333333332, False]"
"[0.3, 0, -6.675000000000008, -17.33333333333332, False]",4,0.0,"[0.3, 1, -6.675000000000008, -17.33333333333332, False]"
"[0.3, 1, -6.675000000000008, -17.33333333333332, False]",4,0.0,"[0.3, 0, -6.675000000000008, -17.33333333333332, False]"
"[0.3, 0, -6.675000000000008, -17.33333333333332, False]",0,0.4,"[0.3, 0, -6.666666666666674, -17.31249999999999, False]"
"[0.3, 0, -6.666666666666674, -17.31249999999999, False]",0,0.4,"[0.3, 0, -6.65833333333334, -17.291666666666657, False]"
"[0.3, 0, -6.65833333333334, -17.291666666666657, False]",3,0.0,"[0.3, 0, -6.45833333333334, -16.791666666666657, False]"
"[0.3, 0, -6.45833333333334, -16.791666666666657, False]",2,0.0,"[0.11, 0, -6.65833333333334, -17.291666666666657, False]"
"[0.11, 0, -6.65833333333334, -17.291666666666657, False]",3,0.0,"[0.12, 0, -6.45833333333334, -16.791666666666657, False]"
"[0.12, 0, -6.45833333333334, -16.791666666666657, False]",2,0.0,"[0.06, 0, -6.65833333333334, -17.291666666666657, False]"
"[0.06, 0, -6.65833333333334, -17.291666666666657, False]",2,0.0,"[0.28, 0, -6.8583333333333405, -17.791666666666657, False]"
"[0.28, 0, -6.8583333333333405, -17.791666666666657, False]",2,0.0,"[0.28, 0, -7.058333333333341, -18.291666666666657, False]"
"[0.28, 0, -7.058333333333341, -18.291666666666657, False]",0,0.9,"[0.05, 0, -7.050000000000007, -18.270833333333325, False]"
"[0.05, 0, -7.050000000000007, -18.270833333333325, False]",4,0.0,"[0.05, 1, -7.050000000000007, -18.270833333333325, False]"
"[0.05, 1, -7.050000000000007, -18.270833333333325, False]",1,0.0,"[0.04, 1, -7.050000000000007, -18.291666666666657, False]"
"[0.04, 1, -7.050000000000007, -18.291666666666657, False]",4,0.0,"[0.04, 0, -7.050000000000007, -18.291666666666657, False]"
"[0.04, 0, -7.050000000000007, -18.291666666666657, False]",0,1.0,"[0.0, 0, -7.041666666666673, -18.270833333333325, False]"
"[0.0, 0, -7.041666666666673, -18.270833333333325, False]",1,0.0,"[0.08, 0, -7.050000000000007, -18.291666666666657, False]"
"[0.08, 0, -7.050000000000007, -18.291666666666657, False]",4,0.0,"[0.08, 1, -7.050000000000007, -18.291666666666657, False]"
"[0.08, 1, -7.050000000000007, -18.291666666666657, False]",3,0.2,"[0.01, 1, -7.050000000000007, -17.791666666666657, False]"
"[0.01, 1, -7.050000000000007, -17.791666666666657, False]",1,0.0,"[0.0, 1, -7.050000000000007, -17.81249999999999, False]"
"[0.0, 1, -7.050000000000007, -17.81249999999999, False]",1,0.0,"[0.0, 1, -7.050000000000007, -17.83333333333332, False]"
"[0.0, 1, -7.050000000000007, -17.83333333333332, False]",4,0.0,"[0.0, 0, -7.050000000000007, -17.83333333333332, False]"
"[0.0, 0, -7.050000000000007, -17.83333333333332, False]",1,0.0,"[0.04, 0, -7.058333333333341, -17.854166666666654, False]"
"[0.04, 0, -7.058333333333341, -17.854166666666654, False]",3,0.0,"[0.39, 0, -6.8583333333333405, -17.354166666666654, False]"
"[0.39, 0, -6.8583333333333405, -17.354166666666654, False]",2,0.0,"[0.01, 0, -7.058333333333341, -17.854166666666654, False]"
"[0.01, 0, -7.058333333333341, -17.854166666666654, False]",4,0.0,"[0.01, 1, -7.058333333333341, -17.854166666666654, False]"
"[0.01, 1, -7.058333333333341, -17.854166666666654, False]",4,0.0,"[0.01, 0, -7.058333333333341, -17.854166666666654, False]"
"[0.01, 0, -7.058333333333341, -17.854166666666654, False]",4,0.0,"[0.01, 1, -7.058333333333341, -17.854166666666654, False]"
"[0.01, 1, -7.058333333333341, -17.854166666666654, False]",4,0.0,"[0.01, 0, -7.058333333333341, -17.854166666666654, False]"
"[0.01, 0, -7.058333333333341, -17.854166666666654, False]",4,0.0,"[0.01, 1, -7.058333333333341, -17.854166666666654, False]"
"[0.01, 1, -7.058333333333341, -17.854166666666654, False]",2,0.0,"[0.05, 1, -7.058333333333341, -18.354166666666654, False]"
"[0.05, 1, -7.058333333333341, -18.354166666666654, False]",3,0.2,"[0.0, 1, -7.058333333333341, -17.854166666666654, False]"
"[0.0, 1, -7.058333333333341, -17.854166666666654, False]",4,0.0,"[0.0, 0, -7.058333333333341, -17.854166666666654, False]"
"[0.0, 0, -7.058333333333341, -17.854166666666654, False]",4,0.0,"[0.0, 1, -7.058333333333341, -17.854166666666654, False]"
"[0.0, 1, -7.058333333333341, -17.854166666666654, False]",3,0.2,"[0.11, 1, -7.058333333333341, -17.354166666666654, False]"
"[0.11, 1, -7.058333333333341, -17.354166666666654, False]",4,0.0,"[0.11, 0, -7.058333333333341, -17.354166666666654, False]"
"[0.11, 0, -7.058333333333341, -17.354166666666654, False]",0,0.78,"[0.11, 0, -7.050000000000007, -17.33333333333332, False]"
"[0.11, 0, -7.050000000000007, -17.33333333333332, False]",3,0.0,"[0.11, 0, -6.850000000000007, -16.83333333333332, False]"
"[0.11, 0, -6.850000000000007, -16.83333333333332, False]",1,0.0,"[0.03, 0, -6.8583333333333405, -16.854166666666654, False]"
"[0.03, 0, -6.8583333333333405, -16.854166666666654, False]",2,0.0,"[0.04, 0, -7.058333333333341, -17.354166666666654, False]"
"[0.04, 0, -7.058333333333341, -17.354166666666654, False]",2,0.0,"[0.05, 0, -7.258333333333341, -17.854166666666654, False]"
"[0.05, 0, -7.258333333333341, -17.854166666666654, False]",4,0.0,"[0.05, 1, -7.258333333333341, -17.854166666666654, False]"
"[0.05, 1, -7.258333333333341, -17.854166666666654, False]",1,0.0,"[0.05, 1, -7.258333333333341, -17.874999999999986, False]"
"[0.05, 1, -7.258333333333341, -17.874999999999986, False]",1,0.0,"[0.05, 1, -7.258333333333341, -17.895833333333318, False]"
"[0.05, 1, -7.258333333333341, -17.895833333333318, False]",4,0.0,"[0.05, 0, -7.258333333333341, -17.895833333333318, False]"
"[0.05, 0, -7.258333333333341, -17.895833333333318, False]",0,0.98,"[0.01, 0, -7.250000000000007, -17.874999999999986, False]"
"[0.01, 0, -7.250000000000007, -17.874999999999986, False]",2,0.0,"[0.1, 0, -7.450000000000007, -18.374999999999986, False]"
"[0.1, 0, -7.450000000000007, -18.374999999999986, False]",4,0.0,"[0.1, 1, -7.450000000000007, -18.374999999999986, False]"
"[0.1, 1, -7.450000000000007, -18.374999999999986, False]",1,0.0,"[0.1, 1, -7.450000000000007, -18.395833333333318, False]"
"[0.1, 1, -7.450000000000007, -18.395833333333318, False]",4,0.0,"[0.1, 0, -7.450000000000007, -18.395833333333318, False]"
"[0.1, 0, -7.450000000000007, -18.395833333333318, False]",4,0.0,"[0.1, 1, -7.450000000000007, -18.395833333333318, False]"
"[0.1, 1, -7.450000000000007, -18.395833333333318, False]",4,0.0,"[0.1, 0, -7.450000000000007, -18.395833333333318, False]"
"[0.1, 0, -7.450000000000007, -18.395833333333318, False]",1,0.0,"[0.1, 0, -7.458333333333341, -18.41666666666665, False]"
"[0.1, 0, -7.458333333333341, -18.41666666666665, False]",4,0.0,"[0.1, 1, -7.458333333333341, -18.41666666666665, False]"
"[0.1, 1, -7.458333333333341, -18.41666666666665, False]",4,0.0,"[0.1, 0, -7.458333333333341, -18.41666666666665, False]"
"[0.1, 0, -7.458333333333341, -18.41666666666665, False]",0,0.96,"[0.02, 0, -7.450000000000007, -18.395833333333318, False]"
"[0.02, 0, -7.450000000000007, -18.395833333333318, False]",2,0.0,"[0.08, 0, -7.6500000000000075, -18.895833333333318, False]"
"[0.08, 0, -7.6500000000000075, -18.895833333333318, False]",3,0.0,"[0.05, 0, -7.450000000000007, -18.395833333333318, False]"
"[0.05, 0, -7.450000000000007, -18.395833333333318, False]",1,0.0,"[0.02, 0, -7.458333333333341, -18.41666666666665, False]"
"[0.02, 0, -7.458333333333341, -18.41666666666665, False]",4,0.0,"[0.02, 1, -7.458333333333341, -18.41666666666665, False]"
"[0.02, 1, -7.458333333333341, -18.41666666666665, False]",4,0.0,"[0.02, 0, -7.458333333333341, -18.41666666666665, False]"
"[0.02, 0, -7.458333333333341, -18.41666666666665, False]",4,0.0,"[0.02, 1, -7.458333333333341, -18.41666666666665, False]"
"[0.02, 1, -7.458333333333341, -18.41666666666665, False]",2,0.0,"[0.04, 1, -7.458333333333341, -18.91666666666665, False]"
"[0.04, 1, -7.458333333333341, -18.91666666666665, False]",2,0.0,"[0.04, 1, -7.458333333333341, -19.41666666666665, False]"
"[0.04, 1, -7.458333333333341, -19.41666666666665, False]",4,0.0,"[0.04, 0, -7.458333333333341, -19.41666666666665, False]"
"[0.04, 0, -7.458333333333341, -19.41666666666665, False]",3,0.0,"[0.01, 0, -7.258333333333341, -18.91666666666665, False]"
"[0.01, 0, -7.258333333333341, -18.91666666666665, False]",2,0.0,"[0.41, 0, -7.458333333333341, -19.41666666666665, False]"
"[0.41, 0, -7.458333333333341, -19.41666666666665, False]",4,0.0,"[0.41, 1, -7.458333333333341, -19.41666666666665, False]"
"[0.41, 1, -7.458333333333341, -19.41666666666665, False]",0,0.0,"[0.02, 1, -7.458333333333341, -19.395833333333318, False]"
"[0.02, 1, -7.458333333333341, -19.395833333333318, False]",4,0.0,"[0.02, 0, -7.458333333333341, -19.395833333333318, False]"
"[0.02, 0, -7.458333333333341, -19.395833333333318, False]",0,1.0,"[0.0, 0, -7.450000000000007, -19.374999999999986, False]"
"[0.0, 0, -7.450000000000007, -19.374999999999986, False]",4,0.0,"[0.0, 1, -7.450000000000007, -19.374999999999986, False]"
"[0.0, 1, -7.450000000000007, -19.374999999999986, False]",3,0.2,"[0.01, 1, -7.450000000000007, -18.874999999999986, False]"
"[0.01, 1, -7.450000000000007, -18.874999999999986, False]",4,0.0,"[0.01, 0, -7.450000000000007, -18.874999999999986, False]"
"[0.01, 0, -7.450000000000007, -18.874999999999986, False]",0,0.98,"[0.01, 0, -7.4416666666666735, -18.854166666666654, False]"
"[0.01, 0, -7.4416666666666735, -18.854166666666654, False]",0,0.98,"[0.01, 0, -7.43333333333334, -18.83333333333332, False]"
"[0.01, 0, -7.43333333333334, -18.83333333333332, False]",4,0.0,"[0.01, 1, -7.43333333333334, -18.83333333333332, False]"
"[0.01, 1, -7.43333333333334, -18.83333333333332, False]",3,0.2,"[0.11, 1, -7.43333333333334, -18.33333333333332, False]"
"[0.11, 1, -7.43333333333334, -18.33333333333332, False]",0,0.0,"[0.11, 1, -7.43333333333334, -18.31249999999999, False]"
"[0.11, 1, -7.43333333333334, -18.31249999999999, False]",4,0.0,"[0.11, 0, -7.43333333333334, -18.31249999999999, False]"
"[0.11, 0, -7.43333333333334, -18.31249999999999, False]",1,0.0,"[0.19, 0, -7.4416666666666735, -18.33333333333332, False]"
"[0.19, 0, -7.4416666666666735, -18.33333333333332, False]",4,0.0,"[0.19, 1, -7.4416666666666735, -18.33333333333332, False]"
"[0.19, 1, -7.4416666666666735, -18.33333333333332, False]",2,0.0,"[0.01, 1, -7.4416666666666735, -18.83333333333332, False]"
"[0.01, 1, -7.4416666666666735, -18.83333333333332, False]",2,0.0,"[0.04, 1, -7.4416666666666735, -19.33333333333332, False]"
"[0.04, 1, -7.4416666666666735, -19.33333333333332, False]",1,0.0,"[0.04, 1, -7.4416666666666735, -19.354166666666654, False]"
"[0.04, 1, -7.4416666666666735, -19.354166666666654, False]",2,0.0,"[0.04, 1, -7.4416666666666735, -19.854166666666654, False]"
"[0.04, 1, -7.4416666666666735, -19.854166666666654, False]",2,0.0,"[0.04, 1, -7.4416666666666735, -20.354166666666654, False]"
"[0.04, 1, -7.4416666666666735, -20.354166666666654, False]",1,0.0,"[0.04, 1, -7.4416666666666735, -20.374999999999986, False]"
"[0.04, 1, -7.4416666666666735, -20.374999999999986, False]",4,0.0,"[0.04, 0, -7.4416666666666735, -20.374999999999986, False]"
"[0.04, 0, -7.4416666666666735, -20.374999999999986, False]",0,0.98,"[0.01, 0, -7.43333333333334, -20.354166666666654, False]"
"[0.01, 0, -7.43333333333334, -20.354166666666654, False]",2,0.0,"[0.11, 0, -7.63333333333334, -20.854166666666654, False]"
"[0.11, 0, -7.63333333333334, -20.854166666666654, False]",4,0.0,"[0.11, 1, -7.63333333333334, -20.854166666666654, False]"
"[0.11, 1, -7.63333333333334, -20.854166666666654, False]",4,0.0,"[0.11, 0, -7.63333333333334, -20.854166666666654, False]"
"[0.11, 0, -7.63333333333334, -20.854166666666654, False]",0,0.92,"[0.04, 0, -7.625000000000006, -20.83333333333332, False]"
"[0.04, 0, -7.625000000000006, -20.83333333333332, False]",4,0.0,"[0.04, 1, -7.625000000000006, -20.83333333333332, False]"
"[0.04, 1, -7.625000000000006, -20.83333333333332, False]",4,0.0,"[0.04, 0, -7.625000000000006, -20.83333333333332, False]"
"[0.04, 0, -7.625000000000006, -20.83333333333332, False]",4,0.0,"[0.04, 1, -7.625000000000006, -20.83333333333332, False]"
"[0.04, 1, -7.625000000000006, -20.83333333333332, False]",3,0.2,"[0.01, 1, -7.625000000000006, -20.33333333333332, False]"
"[0.01, 1, -7.625000000000006, -20.33333333333332, False]",4,0.0,"[0.01, 0, -7.625000000000006, -20.33333333333332, False]"
"[0.01, 0, -7.625000000000006, -20.33333333333332, False]",4,0.0,"[0.01, 1, -7.625000000000006, -20.33333333333332, False]"
"[0.01, 1, -7.625000000000006, -20.33333333333332, False]",0,0.0,"[0.01, 1, -7.625000000000006, -20.31249999999999, False]"
"[0.01, 1, -7.625000000000006, -20.31249999999999, False]",1,0.0,"[0.0, 1, -7.625000000000006, -20.33333333333332, False]"
"[0.0, 1, -7.625000000000006, -20.33333333333332, False]",4,0.0,"[0.0, 0, -7.625000000000006, -20.33333333333332, False]"
"[0.0, 0, -7.625000000000006, -20.33333333333332, False]",3,0.0,"[0.22, 0, -7.425000000000006, -19.83333333333332, False]"
"[0.22, 0, -7.425000000000006, -19.83333333333332, False]",4,0.0,"[0.22, 1, -7.425000000000006, -19.83333333333332, False]"
"[0.22, 1, -7.425000000000006, -19.83333333333332, False]",4,0.0,"[0.22, 0, -7.425000000000006, -19.83333333333332, False]"
"[0.22, 0, -7.425000000000006, -19.83333333333332, False]",4,0.0,"[0.22, 1, -7.425000000000006, -19.83333333333332, False]"
"[0.22, 1, -7.425000000000006, -19.83333333333332, False]",4,0.0,"[0.22, 0, -7.425000000000006, -19.83333333333332, False]"
"[0.22, 0, -7.425000000000006, -19.83333333333332, False]",4,0.0,"[0.22, 1, -7.425000000000006, -19.83333333333332, False]"
"[0.22, 1, -7.425000000000006, -19.83333333333332, False]",4,0.0,"[0.22, 0, -7.425000000000006, -19.83333333333332, False]"
"[0.22, 0, -7.425000000000006, -19.83333333333332, False]",3,0.0,"[0.22, 0, -7.225000000000006, -19.33333333333332, False]"
"[0.22, 0, -7.225000000000006, -19.33333333333332, False]",4,0.0,"[0.22, 1, -7.225000000000006, -19.33333333333332, False]"
"[0.22, 1, -7.225000000000006, -19.33333333333332, False]",4,0.0,"[0.22, 0, -7.225000000000006, -19.33333333333332, False]"
"[0.22, 0, -7.225000000000006, -19.33333333333332, False]",0,0.56,"[0.22, 0, -7.216666666666672, -19.31249999999999, False]"
"[0.22, 0, -7.216666666666672, -19.31249999999999, False]",3,0.0,"[0.22, 0, -7.016666666666672, -18.81249999999999, False]"
"[0.22, 0, -7.016666666666672, -18.81249999999999, False]",4,0.0,"[0.22, 1, -7.016666666666672, -18.81249999999999, False]"
"[0.22, 1, -7.016666666666672, -18.81249999999999, False]",4,0.0,"[0.22, 0, -7.016666666666672, -18.81249999999999, False]"
"[0.22, 0, -7.016666666666672, -18.81249999999999, False]",0,0.56,"[0.22, 0, -7.008333333333338, -18.791666666666657, False]"
"[0.22, 0, -7.008333333333338, -18.791666666666657, False]",1,0.0,"[0.0, 0, -7.016666666666672, -18.81249999999999, False]"
"[0.0, 0, -7.016666666666672, -18.81249999999999, False]",0,0.8,"[0.1, 0, -7.008333333333338, -18.791666666666657, False]"
"[0.1, 0, -7.008333333333338, -18.791666666666657, False]",1,0.0,"[0.0, 0, -7.016666666666672, -18.81249999999999, False]"
"[0.0, 0, -7.016666666666672, -18.81249999999999, False]",4,0.0,"[0.0, 1, -7.016666666666672, -18.81249999999999, False]"
"[0.0, 1, -7.016666666666672, -18.81249999999999, False]",1,0.0,"[0.03, 1, -7.016666666666672, -18.83333333333332, False]"
"[0.03, 1, -7.016666666666672, -18.83333333333332, False]",0,0.0,"[0.05, 1, -7.016666666666672, -18.81249999999999, False]"
"[0.05, 1, -7.016666666666672, -18.81249999999999, False]",1,0.0,"[0.03, 1, -7.016666666666672, -18.83333333333332, False]"
"[0.03, 1, -7.016666666666672, -18.83333333333332, False]",4,0.0,"[0.03, 0, -7.016666666666672, -18.83333333333332, False]"
"[0.03, 0, -7.016666666666672, -18.83333333333332, False]",2,0.0,"[0.06, 0, -7.216666666666672, -19.33333333333332, False]"
"[0.06, 0, -7.216666666666672, -19.33333333333332, False]",4,0.0,"[0.06, 1, -7.216666666666672, -19.33333333333332, False]"
"[0.06, 1, -7.216666666666672, -19.33333333333332, False]",4,0.0,"[0.06, 0, -7.216666666666672, -19.33333333333332, False]"
"[0.06, 0, -7.216666666666672, -19.33333333333332, False]",4,0.0,"[0.06, 1, -7.216666666666672, -19.33333333333332, False]"
"[0.06, 1, -7.216666666666672, -19.33333333333332, False]",4,0.0,"[0.06, 0, -7.216666666666672, -19.33333333333332, False]"
"[0.06, 0, -7.216666666666672, -19.33333333333332, False]",2,0.0,"[0.32, 0, -7.416666666666672, -19.83333333333332, False]"
"[0.32, 0, -7.416666666666672, -19.83333333333332, False]",2,0.0,"[0.32, 0, -7.6166666666666725, -20.33333333333332, False]"
"[0.32, 0, -7.6166666666666725, -20.33333333333332, False]",1,0.0,"[0.32, 0, -7.625000000000006, -20.354166666666654, False]"
"[0.32, 0, -7.625000000000006, -20.354166666666654, False]",0,0.78,"[0.11, 0, -7.6166666666666725, -20.33333333333332, False]"
"[0.11, 0, -7.6166666666666725, -20.33333333333332, False]",4,0.0,"[0.11, 1, -7.6166666666666725, -20.33333333333332, False]"
"[0.11, 1, -7.6166666666666725, -20.33333333333332, False]",3,0.2,"[0.0, 1, -7.6166666666666725, -19.83333333333332, False]"
"[0.0, 1, -7.6166666666666725, -19.83333333333332, False]",0,0.0,"[0.0, 1, -7.6166666666666725, -19.81249999999999, False]"
"[0.0, 1, -7.6166666666666725, -19.81249999999999, False]",2,0.0,"[0.04, 1, -7.6166666666666725, -20.31249999999999, False]"
"[0.04, 1, -7.6166666666666725, -20.31249999999999, False]",4,0.0,"[0.04, 0, -7.6166666666666725, -20.31249999999999, False]"
"[0.04, 0, -7.6166666666666725, -20.31249999999999, False]",4,0.0,"[0.04, 1, -7.6166666666666725, -20.31249999999999, False]"
"[0.04, 1, -7.6166666666666725, -20.31249999999999, False]",3,0.2,"[0.0, 1, -7.6166666666666725, -19.81249999999999, False]"
"[0.0, 1, -7.6166666666666725, -19.81249999999999, False]",1,0.0,"[0.0, 1, -7.6166666666666725, -19.83333333333332, False]"
"[0.0, 1, -7.6166666666666725, -19.83333333333332, False]",2,0.0,"[0.04, 1, -7.6166666666666725, -20.33333333333332, False]"
"[0.04, 1, -7.6166666666666725, -20.33333333333332, False]",2,0.0,"[0.04, 1, -7.6166666666666725, -20.83333333333332, False]"
"[0.04, 1, -7.6166666666666725, -20.83333333333332, False]",4,0.0,"[0.04, 0, -7.6166666666666725, -20.83333333333332, False]"
"[0.04, 0, -7.6166666666666725, -20.83333333333332, False]",3,0.0,"[0.04, 0, -7.416666666666672, -20.33333333333332, False]"
"[0.04, 0, -7.416666666666672, -20.33333333333332, False]",4,0.0,"[0.04, 1, -7.416666666666672, -20.33333333333332, False]"
"[0.04, 1, -7.416666666666672, -20.33333333333332, False]",4,0.0,"[0.04, 0, -7.416666666666672, -20.33333333333332, False]"
