S1,action,reward,S2
"[0.02, 0, -0.4333333333333333, -0.5416666666666665, False]",1,0.0,"[0.02, 0, -0.44166666666666665, -0.5624999999999999, False]"
"[0.02, 0, -0.44166666666666665, -0.5624999999999999, False]",1,0.0,"[0.03, 0, -0.45, -0.5833333333333333, False]"
"[0.03, 0, -0.45, -0.5833333333333333, False]",2,0.0,"[0.23, 0, -0.65, -1.0833333333333333, False]"
"[0.23, 0, -0.65, -1.0833333333333333, False]",1,0.0,"[0.01, 0, -0.6583333333333333, -1.1041666666666665, False]"
"[0.01, 0, -0.6583333333333333, -1.1041666666666665, False]",1,0.0,"[0.06, 0, -0.6666666666666666, -1.1249999999999998, False]"
"[0.06, 0, -0.6666666666666666, -1.1249999999999998, False]",1,0.0,"[0.05, 0, -0.6749999999999999, -1.145833333333333, False]"
"[0.05, 0, -0.6749999999999999, -1.145833333333333, False]",1,0.0,"[0.04, 0, -0.6833333333333332, -1.1666666666666663, False]"
"[0.04, 0, -0.6833333333333332, -1.1666666666666663, False]",1,0.0,"[0.04, 0, -0.6916666666666665, -1.1874999999999996, False]"
"[0.04, 0, -0.6916666666666665, -1.1874999999999996, False]",1,0.0,"[0.04, 0, -0.6999999999999998, -1.2083333333333328, False]"
"[0.04, 0, -0.6999999999999998, -1.2083333333333328, False]",1,0.0,"[0.02, 0, -0.7083333333333331, -1.229166666666666, False]"
"[0.02, 0, -0.7083333333333331, -1.229166666666666, False]",4,1.0,"[0.02, 1, -0.7083333333333331, -1.229166666666666, False]"
"[0.02, 1, -0.7083333333333331, -1.229166666666666, False]",1,-1.0,"[0.03, 1, -0.7083333333333331, -1.2499999999999993, False]"
"[0.03, 1, -0.7083333333333331, -1.2499999999999993, False]",1,-1.0,"[0.03, 1, -0.7083333333333331, -1.2708333333333326, False]"
"[0.03, 1, -0.7083333333333331, -1.2708333333333326, False]",1,-1.0,"[0.03, 1, -0.7083333333333331, -1.2916666666666659, False]"
"[0.03, 1, -0.7083333333333331, -1.2916666666666659, False]",1,-1.0,"[0.04, 1, -0.7083333333333331, -1.3124999999999991, False]"
"[0.04, 1, -0.7083333333333331, -1.3124999999999991, False]",1,-1.0,"[0.03, 1, -0.7083333333333331, -1.3333333333333324, False]"
"[0.03, 1, -0.7083333333333331, -1.3333333333333324, False]",1,-1.0,"[0.03, 1, -0.7083333333333331, -1.3541666666666656, False]"
"[0.03, 1, -0.7083333333333331, -1.3541666666666656, False]",1,-1.0,"[0.03, 1, -0.7083333333333331, -1.374999999999999, False]"
"[0.03, 1, -0.7083333333333331, -1.374999999999999, False]",1,-1.0,"[0.03, 1, -0.7083333333333331, -1.3958333333333321, False]"
"[0.03, 1, -0.7083333333333331, -1.3958333333333321, False]",1,-1.0,"[0.03, 1, -0.7083333333333331, -1.4166666666666654, False]"
"[0.03, 1, -0.7083333333333331, -1.4166666666666654, False]",1,-1.0,"[0.03, 1, -0.7083333333333331, -1.4374999999999987, False]"
"[0.03, 1, -0.7083333333333331, -1.4374999999999987, False]",0,-1.0,"[0.03, 1, -0.7083333333333331, -1.4166666666666654, False]"
"[0.03, 1, -0.7083333333333331, -1.4166666666666654, False]",4,-1.0,"[0.03, 0, -0.7083333333333331, -1.4166666666666654, False]"
"[0.03, 0, -0.7083333333333331, -1.4166666666666654, False]",0,0.92,"[0.04, 0, -0.6999999999999998, -1.3958333333333321, False]"
"[0.04, 0, -0.6999999999999998, -1.3958333333333321, False]",1,0.0,"[0.06, 0, -0.7083333333333331, -1.4166666666666654, False]"
"[0.06, 0, -0.7083333333333331, -1.4166666666666654, False]",0,0.96,"[0.02, 0, -0.6999999999999998, -1.3958333333333321, False]"
"[0.02, 0, -0.6999999999999998, -1.3958333333333321, False]",1,0.0,"[0.07, 0, -0.7083333333333331, -1.4166666666666654, False]"
"[0.07, 0, -0.7083333333333331, -1.4166666666666654, False]",0,0.96,"[0.02, 0, -0.6999999999999998, -1.3958333333333321, False]"
"[0.02, 0, -0.6999999999999998, -1.3958333333333321, False]",1,0.0,"[0.06, 0, -0.7083333333333331, -1.4166666666666654, False]"
"[0.06, 0, -0.7083333333333331, -1.4166666666666654, False]",1,0.0,"[0.06, 0, -0.7166666666666665, -1.4374999999999987, False]"
"[0.06, 0, -0.7166666666666665, -1.4374999999999987, False]",1,0.0,"[0.06, 0, -0.7249999999999998, -1.458333333333332, False]"
"[0.06, 0, -0.7249999999999998, -1.458333333333332, False]",1,0.0,"[0.06, 0, -0.7333333333333331, -1.4791666666666652, False]"
"[0.06, 0, -0.7333333333333331, -1.4791666666666652, False]",2,0.0,"[0.06, 0, -0.9333333333333331, -1.9791666666666652, False]"
"[0.06, 0, -0.9333333333333331, -1.9791666666666652, False]",1,0.0,"[0.06, 0, -0.9416666666666664, -1.9999999999999984, False]"
"[0.06, 0, -0.9416666666666664, -1.9999999999999984, False]",0,0.98,"[0.01, 0, -0.9333333333333331, -1.9791666666666652, False]"
"[0.01, 0, -0.9333333333333331, -1.9791666666666652, False]",3,0.0,"[0.09, 0, -0.7333333333333332, -1.4791666666666652, False]"
"[0.09, 0, -0.7333333333333332, -1.4791666666666652, False]",1,0.0,"[0.02, 0, -0.7416666666666665, -1.4999999999999984, False]"
"[0.02, 0, -0.7416666666666665, -1.4999999999999984, False]",1,0.0,"[0.02, 0, -0.7499999999999998, -1.5208333333333317, False]"
"[0.02, 0, -0.7499999999999998, -1.5208333333333317, False]",1,0.0,"[0.03, 0, -0.7583333333333331, -1.541666666666665, False]"
"[0.03, 0, -0.7583333333333331, -1.541666666666665, False]",0,0.98,"[0.01, 0, -0.7499999999999998, -1.5208333333333317, False]"
"[0.01, 0, -0.7499999999999998, -1.5208333333333317, False]",3,0.0,"[0.1, 0, -0.5499999999999998, -1.0208333333333317, False]"
"[0.1, 0, -0.5499999999999998, -1.0208333333333317, False]",0,0.98,"[0.01, 0, -0.5416666666666665, -0.9999999999999983, False]"
"[0.01, 0, -0.5416666666666665, -0.9999999999999983, False]",3,0.0,"[0.01, 0, -0.3416666666666665, -0.49999999999999833, False]"
"[0.01, 0, -0.3416666666666665, -0.49999999999999833, False]",1,0.0,"[0.01, 0, -0.34999999999999987, -0.5208333333333317, False]"
"[0.01, 0, -0.34999999999999987, -0.5208333333333317, False]",0,0.94,"[0.03, 0, -0.3416666666666665, -0.4999999999999984, False]"
"[0.03, 0, -0.3416666666666665, -0.4999999999999984, False]",1,0.0,"[0.02, 0, -0.34999999999999987, -0.5208333333333317, False]"
"[0.02, 0, -0.34999999999999987, -0.5208333333333317, False]",1,0.0,"[0.01, 0, -0.3583333333333332, -0.5416666666666651, False]"
"[0.01, 0, -0.3583333333333332, -0.5416666666666651, False]",1,0.0,"[0.0, 0, -0.3666666666666666, -0.5624999999999984, False]"
"[0.0, 0, -0.3666666666666666, -0.5624999999999984, False]",3,0.0,"[0.05, 0, -0.16666666666666657, -0.062499999999998446, False]"
"[0.05, 0, -0.16666666666666657, -0.062499999999998446, False]",1,0.0,"[0.02, 0, -0.1749999999999999, -0.08333333333333177, False]"
"[0.02, 0, -0.1749999999999999, -0.08333333333333177, False]",1,0.0,"[0.01, 0, -0.18333333333333324, -0.1041666666666651, False]"
"[0.01, 0, -0.18333333333333324, -0.1041666666666651, False]",4,-1.0,"[0.01, 1, -0.18333333333333324, -0.1041666666666651, False]"
"[0.01, 1, -0.18333333333333324, -0.1041666666666651, False]",1,-1.0,"[0.01, 1, -0.18333333333333324, -0.12499999999999843, False]"
"[0.01, 1, -0.18333333333333324, -0.12499999999999843, False]",1,-1.0,"[0.01, 1, -0.18333333333333324, -0.14583333333333176, False]"
"[0.01, 1, -0.18333333333333324, -0.14583333333333176, False]",3,0.0,"[0.04, 1, -0.18333333333333324, 0.35416666666666824, False]"
"[0.04, 1, -0.18333333333333324, 0.35416666666666824, False]",1,-1.0,"[0.01, 1, -0.18333333333333324, 0.3333333333333349, False]"
"[0.01, 1, -0.18333333333333324, 0.3333333333333349, False]",1,-1.0,"[0.0, 1, -0.18333333333333324, 0.3125000000000016, False]"
"[0.0, 1, -0.18333333333333324, 0.3125000000000016, False]",1,-1.0,"[0.0, 1, -0.18333333333333324, 0.2916666666666683, False]"
"[0.0, 1, -0.18333333333333324, 0.2916666666666683, False]",1,-1.0,"[0.01, 1, -0.18333333333333324, 0.270833333333335, False]"
"[0.01, 1, -0.18333333333333324, 0.270833333333335, False]",1,-1.0,"[0.0, 1, -0.18333333333333324, 0.25000000000000167, False]"
"[0.0, 1, -0.18333333333333324, 0.25000000000000167, False]",1,-1.0,"[0.0, 1, -0.18333333333333324, 0.22916666666666832, False]"
"[0.0, 1, -0.18333333333333324, 0.22916666666666832, False]",1,-1.0,"[0.0, 1, -0.18333333333333324, 0.20833333333333498, False]"
"[0.0, 1, -0.18333333333333324, 0.20833333333333498, False]",1,-1.0,"[0.01, 1, -0.18333333333333324, 0.18750000000000164, False]"
"[0.01, 1, -0.18333333333333324, 0.18750000000000164, False]",0,-1.0,"[0.01, 1, -0.18333333333333324, 0.20833333333333498, False]"
"[0.01, 1, -0.18333333333333324, 0.20833333333333498, False]",1,-1.0,"[0.01, 1, -0.18333333333333324, 0.18750000000000164, False]"
"[0.01, 1, -0.18333333333333324, 0.18750000000000164, False]",1,-1.0,"[0.0, 1, -0.18333333333333324, 0.1666666666666683, False]"
"[0.0, 1, -0.18333333333333324, 0.1666666666666683, False]",0,-1.0,"[0.01, 1, -0.18333333333333324, 0.18750000000000164, False]"
"[0.01, 1, -0.18333333333333324, 0.18750000000000164, False]",1,-1.0,"[0.01, 1, -0.18333333333333324, 0.1666666666666683, False]"
"[0.01, 1, -0.18333333333333324, 0.1666666666666683, False]",1,-1.0,"[0.01, 1, -0.18333333333333324, 0.14583333333333495, False]"
"[0.01, 1, -0.18333333333333324, 0.14583333333333495, False]",4,-1.0,"[0.01, 0, -0.18333333333333324, 0.14583333333333495, False]"
"[0.01, 0, -0.18333333333333324, 0.14583333333333495, False]",1,0.0,"[0.11, 0, -0.19166666666666657, 0.1250000000000016, False]"
"[0.11, 0, -0.19166666666666657, 0.1250000000000016, False]",1,0.0,"[0.02, 0, -0.1999999999999999, 0.10416666666666828, False]"
"[0.02, 0, -0.1999999999999999, 0.10416666666666828, False]",0,0.98,"[0.01, 0, -0.19166666666666657, 0.1250000000000016, False]"
"[0.01, 0, -0.19166666666666657, 0.1250000000000016, False]",4,-1.0,"[0.01, 1, -0.19166666666666657, 0.1250000000000016, False]"
"[0.01, 1, -0.19166666666666657, 0.1250000000000016, False]",1,-1.0,"[0.01, 1, -0.19166666666666657, 0.10416666666666828, False]"
"[0.01, 1, -0.19166666666666657, 0.10416666666666828, False]",1,-1.0,"[0.01, 1, -0.19166666666666657, 0.08333333333333495, False]"
"[0.01, 1, -0.19166666666666657, 0.08333333333333495, False]",1,-1.0,"[0.01, 1, -0.19166666666666657, 0.06250000000000162, False]"
"[0.01, 1, -0.19166666666666657, 0.06250000000000162, False]",1,-1.0,"[0.01, 1, -0.19166666666666657, 0.041666666666668295, False]"
"[0.01, 1, -0.19166666666666657, 0.041666666666668295, False]",4,-1.0,"[0.01, 0, -0.19166666666666657, 0.041666666666668295, False]"
"[0.01, 0, -0.19166666666666657, 0.041666666666668295, False]",1,0.0,"[0.11, 0, -0.1999999999999999, 0.020833333333334963, False]"
"[0.11, 0, -0.1999999999999999, 0.020833333333334963, False]",1,0.0,"[0.0, 0, -0.20833333333333323, 1.6306400674181987e-15, False]"
"[0.0, 0, -0.20833333333333323, 1.6306400674181987e-15, False]",1,0.0,"[0.01, 0, -0.21666666666666656, -0.0208333333333317, False]"
"[0.01, 0, -0.21666666666666656, -0.0208333333333317, False]",1,0.0,"[0.01, 0, -0.2249999999999999, -0.041666666666665034, False]"
"[0.01, 0, -0.2249999999999999, -0.041666666666665034, False]",1,0.0,"[0.02, 0, -0.23333333333333323, -0.06249999999999836, False]"
"[0.02, 0, -0.23333333333333323, -0.06249999999999836, False]",1,0.0,"[0.02, 0, -0.24166666666666656, -0.08333333333333169, False]"
"[0.02, 0, -0.24166666666666656, -0.08333333333333169, False]",1,0.0,"[0.03, 0, -0.2499999999999999, -0.10416666666666502, False]"
"[0.03, 0, -0.2499999999999999, -0.10416666666666502, False]",1,0.0,"[0.03, 0, -0.25833333333333325, -0.12499999999999835, False]"
"[0.03, 0, -0.25833333333333325, -0.12499999999999835, False]",1,0.0,"[0.02, 0, -0.2666666666666666, -0.14583333333333168, False]"
"[0.02, 0, -0.2666666666666666, -0.14583333333333168, False]",3,0.0,"[0.14, 0, -0.0666666666666666, 0.3541666666666683, False]"
"[0.14, 0, -0.0666666666666666, 0.3541666666666683, False]",4,-1.0,"[0.14, 1, -0.0666666666666666, 0.3541666666666683, False]"
"[0.14, 1, -0.0666666666666666, 0.3541666666666683, False]",1,-1.0,"[0.01, 1, -0.0666666666666666, 0.333333333333335, False]"
"[0.01, 1, -0.0666666666666666, 0.333333333333335, False]",1,-1.0,"[0.01, 1, -0.0666666666666666, 0.31250000000000167, False]"
"[0.01, 1, -0.0666666666666666, 0.31250000000000167, False]",1,-1.0,"[0.01, 1, -0.0666666666666666, 0.29166666666666835, False]"
"[0.01, 1, -0.0666666666666666, 0.29166666666666835, False]",1,-1.0,"[0.01, 1, -0.0666666666666666, 0.27083333333333504, False]"
"[0.01, 1, -0.0666666666666666, 0.27083333333333504, False]",1,-1.0,"[0.0, 1, -0.0666666666666666, 0.2500000000000017, False]"
"[0.0, 1, -0.0666666666666666, 0.2500000000000017, False]",1,-1.0,"[0.0, 1, -0.0666666666666666, 0.22916666666666838, False]"
"[0.0, 1, -0.0666666666666666, 0.22916666666666838, False]",1,-1.0,"[0.0, 1, -0.0666666666666666, 0.20833333333333504, False]"
"[0.0, 1, -0.0666666666666666, 0.20833333333333504, False]",1,-1.0,"[0.01, 1, -0.0666666666666666, 0.1875000000000017, False]"
"[0.01, 1, -0.0666666666666666, 0.1875000000000017, False]",2,0.0,"[0.02, 1, -0.0666666666666666, -0.31249999999999833, False]"
"[0.02, 1, -0.0666666666666666, -0.31249999999999833, False]",1,-1.0,"[0.02, 1, -0.0666666666666666, -0.33333333333333165, False]"
"[0.02, 1, -0.0666666666666666, -0.33333333333333165, False]",4,-1.0,"[0.02, 0, -0.0666666666666666, -0.33333333333333165, False]"
"[0.02, 0, -0.0666666666666666, -0.33333333333333165, False]",1,0.0,"[0.19, 0, -0.07499999999999993, -0.35416666666666496, False]"
"[0.19, 0, -0.07499999999999993, -0.35416666666666496, False]",1,0.0,"[0.01, 0, -0.08333333333333326, -0.3749999999999983, False]"
"[0.01, 0, -0.08333333333333326, -0.3749999999999983, False]",1,0.0,"[0.04, 0, -0.09166666666666659, -0.3958333333333316, False]"
"[0.04, 0, -0.09166666666666659, -0.3958333333333316, False]",1,0.0,"[0.02, 0, -0.09999999999999992, -0.4166666666666649, False]"
"[0.02, 0, -0.09999999999999992, -0.4166666666666649, False]",1,0.0,"[0.02, 0, -0.10833333333333325, -0.4374999999999982, False]"
"[0.02, 0, -0.10833333333333325, -0.4374999999999982, False]",1,0.0,"[0.02, 0, -0.11666666666666659, -0.45833333333333154, False]"
"[0.02, 0, -0.11666666666666659, -0.45833333333333154, False]",1,0.0,"[0.01, 0, -0.12499999999999992, -0.47916666666666485, False]"
"[0.01, 0, -0.12499999999999992, -0.47916666666666485, False]",1,0.0,"[0.02, 0, -0.13333333333333325, -0.49999999999999817, False]"
"[0.02, 0, -0.13333333333333325, -0.49999999999999817, False]",1,0.0,"[0.02, 0, -0.14166666666666658, -0.5208333333333315, False]"
"[0.02, 0, -0.14166666666666658, -0.5208333333333315, False]",2,0.0,"[0.09, 0, -0.34166666666666656, -1.0208333333333315, False]"
"[0.09, 0, -0.34166666666666656, -1.0208333333333315, False]",4,1.0,"[0.09, 1, -0.34166666666666656, -1.0208333333333315, False]"
"[0.09, 1, -0.34166666666666656, -1.0208333333333315, False]",1,-1.0,"[0.09, 1, -0.34166666666666656, -1.0416666666666647, False]"
"[0.09, 1, -0.34166666666666656, -1.0416666666666647, False]",1,-1.0,"[0.09, 1, -0.34166666666666656, -1.062499999999998, False]"
"[0.09, 1, -0.34166666666666656, -1.062499999999998, False]",3,0.0,"[0.0, 1, -0.34166666666666656, -0.562499999999998, False]"
"[0.0, 1, -0.34166666666666656, -0.562499999999998, False]",1,-1.0,"[0.01, 1, -0.34166666666666656, -0.5833333333333314, False]"
"[0.01, 1, -0.34166666666666656, -0.5833333333333314, False]",1,-1.0,"[0.01, 1, -0.34166666666666656, -0.6041666666666647, False]"
"[0.01, 1, -0.34166666666666656, -0.6041666666666647, False]",1,-1.0,"[0.01, 1, -0.34166666666666656, -0.6249999999999981, False]"
"[0.01, 1, -0.34166666666666656, -0.6249999999999981, False]",2,0.0,"[0.03, 1, -0.34166666666666656, -1.1249999999999982, False]"
"[0.03, 1, -0.34166666666666656, -1.1249999999999982, False]",0,-1.0,"[0.03, 1, -0.34166666666666656, -1.104166666666665, False]"
"[0.03, 1, -0.34166666666666656, -1.104166666666665, False]",3,0.0,"[0.01, 1, -0.34166666666666656, -0.604166666666665, False]"
"[0.01, 1, -0.34166666666666656, -0.604166666666665, False]",1,-1.0,"[0.0, 1, -0.34166666666666656, -0.6249999999999983, False]"
"[0.0, 1, -0.34166666666666656, -0.6249999999999983, False]",2,0.0,"[0.03, 1, -0.34166666666666656, -1.1249999999999982, False]"
"[0.03, 1, -0.34166666666666656, -1.1249999999999982, False]",1,-1.0,"[0.03, 1, -0.34166666666666656, -1.1458333333333315, False]"
"[0.03, 1, -0.34166666666666656, -1.1458333333333315, False]",3,0.0,"[0.0, 1, -0.34166666666666656, -0.6458333333333315, False]"
"[0.0, 1, -0.34166666666666656, -0.6458333333333315, False]",1,-1.0,"[0.0, 1, -0.34166666666666656, -0.6666666666666649, False]"
"[0.0, 1, -0.34166666666666656, -0.6666666666666649, False]",2,0.0,"[0.03, 1, -0.34166666666666656, -1.1666666666666647, False]"
"[0.03, 1, -0.34166666666666656, -1.1666666666666647, False]",1,-1.0,"[0.03, 1, -0.34166666666666656, -1.187499999999998, False]"
"[0.03, 1, -0.34166666666666656, -1.187499999999998, False]",0,-1.0,"[0.03, 1, -0.34166666666666656, -1.1666666666666647, False]"
"[0.03, 1, -0.34166666666666656, -1.1666666666666647, False]",1,-1.0,"[0.03, 1, -0.34166666666666656, -1.187499999999998, False]"
"[0.03, 1, -0.34166666666666656, -1.187499999999998, False]",1,-1.0,"[0.03, 1, -0.34166666666666656, -1.2083333333333313, False]"
"[0.03, 1, -0.34166666666666656, -1.2083333333333313, False]",3,0.0,"[0.01, 1, -0.34166666666666656, -0.7083333333333313, False]"
"[0.01, 1, -0.34166666666666656, -0.7083333333333313, False]",1,-1.0,"[0.0, 1, -0.34166666666666656, -0.7291666666666646, False]"
"[0.0, 1, -0.34166666666666656, -0.7291666666666646, False]",0,-1.0,"[0.0, 1, -0.34166666666666656, -0.7083333333333313, False]"
"[0.0, 1, -0.34166666666666656, -0.7083333333333313, False]",1,-1.0,"[0.0, 1, -0.34166666666666656, -0.7291666666666646, False]"
"[0.0, 1, -0.34166666666666656, -0.7291666666666646, False]",1,-1.0,"[0.01, 1, -0.34166666666666656, -0.749999999999998, False]"
"[0.01, 1, -0.34166666666666656, -0.749999999999998, False]",1,-1.0,"[0.01, 1, -0.34166666666666656, -0.7708333333333314, False]"
"[0.01, 1, -0.34166666666666656, -0.7708333333333314, False]",1,-1.0,"[0.01, 1, -0.34166666666666656, -0.7916666666666647, False]"
"[0.01, 1, -0.34166666666666656, -0.7916666666666647, False]",4,-1.0,"[0.01, 0, -0.34166666666666656, -0.7916666666666647, False]"
"[0.01, 0, -0.34166666666666656, -0.7916666666666647, False]",0,0.9,"[0.05, 0, -0.3333333333333332, -0.7708333333333314, False]"
"[0.05, 0, -0.3333333333333332, -0.7708333333333314, False]",1,0.0,"[0.02, 0, -0.34166666666666656, -0.7916666666666647, False]"
"[0.02, 0, -0.34166666666666656, -0.7916666666666647, False]",1,0.0,"[0.01, 0, -0.3499999999999999, -0.8124999999999981, False]"
"[0.01, 0, -0.3499999999999999, -0.8124999999999981, False]",1,0.0,"[0.01, 0, -0.3583333333333333, -0.8333333333333315, False]"
"[0.01, 0, -0.3583333333333333, -0.8333333333333315, False]",3,0.0,"[0.04, 0, -0.15833333333333327, -0.3333333333333315, False]"
"[0.04, 0, -0.15833333333333327, -0.3333333333333315, False]",4,-1.0,"[0.04, 1, -0.15833333333333327, -0.3333333333333315, False]"
"[0.04, 1, -0.15833333333333327, -0.3333333333333315, False]",1,-1.0,"[0.02, 1, -0.15833333333333327, -0.3541666666666648, False]"
"[0.02, 1, -0.15833333333333327, -0.3541666666666648, False]",1,-1.0,"[0.01, 1, -0.15833333333333327, -0.3749999999999981, False]"
"[0.01, 1, -0.15833333333333327, -0.3749999999999981, False]",1,-1.0,"[0.01, 1, -0.15833333333333327, -0.3958333333333314, False]"
"[0.01, 1, -0.15833333333333327, -0.3958333333333314, False]",2,0.0,"[0.01, 1, -0.15833333333333327, -0.8958333333333315, False]"
"[0.01, 1, -0.15833333333333327, -0.8958333333333315, False]",3,0.0,"[0.02, 1, -0.15833333333333327, -0.3958333333333315, False]"
"[0.02, 1, -0.15833333333333327, -0.3958333333333315, False]",2,0.0,"[0.01, 1, -0.15833333333333327, -0.8958333333333315, False]"
"[0.01, 1, -0.15833333333333327, -0.8958333333333315, False]",1,-1.0,"[0.02, 1, -0.15833333333333327, -0.9166666666666649, False]"
"[0.02, 1, -0.15833333333333327, -0.9166666666666649, False]",1,-1.0,"[0.02, 1, -0.15833333333333327, -0.9374999999999982, False]"
"[0.02, 1, -0.15833333333333327, -0.9374999999999982, False]",2,0.0,"[0.03, 1, -0.15833333333333327, -1.4374999999999982, False]"
"[0.03, 1, -0.15833333333333327, -1.4374999999999982, False]",4,-1.0,"[0.03, 0, -0.15833333333333327, -1.4374999999999982, False]"
"[0.03, 0, -0.15833333333333327, -1.4374999999999982, False]",1,0.0,"[0.03, 0, -0.1666666666666666, -1.4583333333333315, False]"
"[0.03, 0, -0.1666666666666666, -1.4583333333333315, False]",1,0.0,"[0.03, 0, -0.17499999999999993, -1.4791666666666647, False]"
"[0.03, 0, -0.17499999999999993, -1.4791666666666647, False]",1,0.0,"[0.03, 0, -0.18333333333333326, -1.499999999999998, False]"
"[0.03, 0, -0.18333333333333326, -1.499999999999998, False]",1,0.0,"[0.03, 0, -0.1916666666666666, -1.5208333333333313, False]"
"[0.03, 0, -0.1916666666666666, -1.5208333333333313, False]",1,0.0,"[0.03, 0, -0.19999999999999993, -1.5416666666666645, False]"
"[0.03, 0, -0.19999999999999993, -1.5416666666666645, False]",2,0.0,"[0.03, 0, -0.3999999999999999, -2.0416666666666643, False]"
"[0.03, 0, -0.3999999999999999, -2.0416666666666643, False]",2,0.0,"[0.03, 0, -0.5999999999999999, -2.5416666666666643, False]"
"[0.03, 0, -0.5999999999999999, -2.5416666666666643, False]",1,0.0,"[0.03, 0, -0.6083333333333332, -2.562499999999998, False]"
"[0.03, 0, -0.6083333333333332, -2.562499999999998, False]",1,0.0,"[0.03, 0, -0.6166666666666665, -2.5833333333333313, False]"
"[0.03, 0, -0.6166666666666665, -2.5833333333333313, False]",1,0.0,"[0.03, 0, -0.6249999999999998, -2.6041666666666647, False]"
"[0.03, 0, -0.6249999999999998, -2.6041666666666647, False]",1,0.0,"[0.03, 0, -0.6333333333333331, -2.6249999999999982, False]"
"[0.03, 0, -0.6333333333333331, -2.6249999999999982, False]",0,0.64,"[0.18, 0, -0.6249999999999998, -2.6041666666666647, False]"
"[0.18, 0, -0.6249999999999998, -2.6041666666666647, False]",1,0.0,"[0.01, 0, -0.6333333333333331, -2.6249999999999982, False]"
"[0.01, 0, -0.6333333333333331, -2.6249999999999982, False]",3,0.0,"[0.05, 0, -0.43333333333333307, -2.1249999999999982, False]"
"[0.05, 0, -0.43333333333333307, -2.1249999999999982, False]",1,0.0,"[0.03, 0, -0.44166666666666643, -2.1458333333333317, False]"
"[0.03, 0, -0.44166666666666643, -2.1458333333333317, False]",1,0.0,"[0.03, 0, -0.4499999999999998, -2.166666666666665, False]"
"[0.03, 0, -0.4499999999999998, -2.166666666666665, False]",1,0.0,"[0.03, 0, -0.45833333333333315, -2.1874999999999987, False]"
"[0.03, 0, -0.45833333333333315, -2.1874999999999987, False]",1,0.0,"[0.03, 0, -0.4666666666666665, -2.208333333333332, False]"
"[0.03, 0, -0.4666666666666665, -2.208333333333332, False]",3,0.0,"[0.03, 0, -0.2666666666666665, -1.7083333333333321, False]"
"[0.03, 0, -0.2666666666666665, -1.7083333333333321, False]",1,0.0,"[0.02, 0, -0.27499999999999986, -1.7291666666666654, False]"
"[0.02, 0, -0.27499999999999986, -1.7291666666666654, False]",2,0.0,"[0.13, 0, -0.47499999999999987, -2.229166666666665, False]"
"[0.13, 0, -0.47499999999999987, -2.229166666666665, False]",1,0.0,"[0.04, 0, -0.4833333333333332, -2.2499999999999987, False]"
"[0.04, 0, -0.4833333333333332, -2.2499999999999987, False]",1,0.0,"[0.04, 0, -0.4916666666666666, -2.270833333333332, False]"
"[0.04, 0, -0.4916666666666666, -2.270833333333332, False]",3,0.0,"[0.0, 0, -0.2916666666666666, -1.7708333333333321, False]"
"[0.0, 0, -0.2916666666666666, -1.7708333333333321, False]",1,0.0,"[0.01, 0, -0.29999999999999993, -1.7916666666666654, False]"
"[0.01, 0, -0.29999999999999993, -1.7916666666666654, False]",2,0.0,"[0.16, 0, -0.49999999999999994, -2.291666666666665, False]"
"[0.16, 0, -0.49999999999999994, -2.291666666666665, False]",3,0.0,"[0.0, 0, -0.29999999999999993, -1.7916666666666652, False]"
"[0.0, 0, -0.29999999999999993, -1.7916666666666652, False]",1,0.0,"[0.01, 0, -0.3083333333333333, -1.8124999999999984, False]"
"[0.01, 0, -0.3083333333333333, -1.8124999999999984, False]",1,0.0,"[0.02, 0, -0.31666666666666665, -1.8333333333333317, False]"
"[0.02, 0, -0.31666666666666665, -1.8333333333333317, False]",3,0.0,"[0.03, 0, -0.11666666666666664, -1.3333333333333317, False]"
"[0.03, 0, -0.11666666666666664, -1.3333333333333317, False]",1,0.0,"[0.0, 0, -0.12499999999999997, -1.354166666666665, False]"
"[0.0, 0, -0.12499999999999997, -1.354166666666665, False]",1,0.0,"[0.03, 0, -0.1333333333333333, -1.3749999999999982, False]"
"[0.03, 0, -0.1333333333333333, -1.3749999999999982, False]",1,0.0,"[0.02, 0, -0.14166666666666664, -1.3958333333333315, False]"
"[0.02, 0, -0.14166666666666664, -1.3958333333333315, False]",1,0.0,"[0.04, 0, -0.14999999999999997, -1.4166666666666647, False]"
"[0.04, 0, -0.14999999999999997, -1.4166666666666647, False]",4,1.0,"[0.04, 1, -0.14999999999999997, -1.4166666666666647, False]"
"[0.04, 1, -0.14999999999999997, -1.4166666666666647, False]",3,0.0,"[0.04, 1, -0.14999999999999997, -0.9166666666666647, False]"
"[0.04, 1, -0.14999999999999997, -0.9166666666666647, False]",1,-1.0,"[0.01, 1, -0.14999999999999997, -0.9374999999999981, False]"
"[0.01, 1, -0.14999999999999997, -0.9374999999999981, False]",1,-1.0,"[0.01, 1, -0.14999999999999997, -0.9583333333333315, False]"
"[0.01, 1, -0.14999999999999997, -0.9583333333333315, False]",1,-1.0,"[0.01, 1, -0.14999999999999997, -0.9791666666666649, False]"
"[0.01, 1, -0.14999999999999997, -0.9791666666666649, False]",3,0.0,"[0.04, 1, -0.14999999999999997, -0.47916666666666485, False]"
"[0.04, 1, -0.14999999999999997, -0.47916666666666485, False]",4,-1.0,"[0.04, 0, -0.14999999999999997, -0.47916666666666485, False]"
