epoch,step,Tz,gripper,tot_angle,rel_angle,CT_detected
4,10,0.02,0,-1.5916666666666666,-6.249999999999998,False
4,11,0.01,0,-1.5999999999999999,-6.270833333333331,False
4,12,0.01,0,-1.6083333333333332,-6.291666666666664,False
4,13,0.01,0,-1.6166666666666665,-6.312499999999997,False
4,14,0.01,0,-1.6249999999999998,-6.33333333333333,False
4,15,0.01,0,-1.8249999999999997,-6.83333333333333,False
4,16,0.01,0,-1.833333333333333,-6.854166666666663,False
4,17,0.01,0,-1.8416666666666663,-6.8749999999999964,False
4,18,0.01,0,-1.8499999999999996,-6.8958333333333295,False
4,19,0.04,0,-1.8416666666666663,-6.8749999999999964,False
4,20,0.03,0,-2.0416666666666665,-7.3749999999999964,False
4,21,0.03,0,-2.05,-7.3958333333333295,False
4,22,0.03,1,-2.05,-7.3958333333333295,False
4,23,0.03,0,-2.05,-7.3958333333333295,False
4,24,0.01,0,-2.0416666666666665,-7.3749999999999964,False
4,25,0.01,0,-2.033333333333333,-7.354166666666663,False
4,26,0.04,0,-2.0416666666666665,-7.3749999999999964,False
4,27,0.01,0,-2.2416666666666667,-7.8749999999999964,False
4,28,0.01,1,-2.2416666666666667,-7.8749999999999964,False
4,29,0.01,0,-2.2416666666666667,-7.8749999999999964,False
4,30,0.17,0,-2.0416666666666665,-7.3749999999999964,False
4,31,0.17,1,-2.0416666666666665,-7.3749999999999964,False
4,32,0.05,1,-2.0416666666666665,-7.3958333333333295,False
4,33,0.01,1,-2.0416666666666665,-7.4166666666666625,False
4,34,0.01,1,-2.0416666666666665,-7.9166666666666625,False
4,35,0.01,1,-2.0416666666666665,-7.937499999999996,False
4,36,0.01,1,-2.0416666666666665,-7.437499999999996,False
4,37,0.0,1,-2.0416666666666665,-7.458333333333329,False
4,38,0.04,1,-2.0416666666666665,-6.958333333333329,False
4,39,0.05,1,-2.0416666666666665,-6.937499999999996,False
4,40,0.02,1,-2.0416666666666665,-6.958333333333329,False
4,41,0.04,1,-2.0416666666666665,-6.458333333333329,False
4,42,0.01,1,-2.0416666666666665,-6.479166666666662,False
4,43,0.04,1,-2.0416666666666665,-6.458333333333329,False
4,44,0.01,1,-2.0416666666666665,-6.479166666666662,False
4,45,0.01,0,-2.0416666666666665,-6.479166666666662,False
4,46,0.17,0,-2.05,-6.499999999999995,False
4,47,0.17,1,-2.05,-6.499999999999995,False
4,48,0.02,1,-2.05,-6.520833333333328,False
4,49,0.05,1,-2.05,-6.020833333333328,False
4,50,0.02,1,-2.05,-6.041666666666661,False
5,1,0.05,1,-2.05,-5.541666666666661,False
5,2,0.05,0,-2.05,-5.541666666666661,False
5,3,0.05,0,-2.0416666666666665,-5.520833333333328,False
5,4,0.05,0,-1.8416666666666666,-5.020833333333328,False
5,5,0.05,1,-1.8416666666666666,-5.020833333333328,False
5,6,0.02,1,-1.8416666666666666,-5.041666666666661,False
5,7,0.05,1,-1.8416666666666666,-5.020833333333328,False
5,8,0.02,1,-1.8416666666666666,-5.041666666666661,False
5,9,0.01,1,-1.8416666666666666,-5.541666666666661,False
5,10,0.05,1,-1.8416666666666666,-5.041666666666661,False
5,11,0.05,0,-1.8416666666666666,-5.041666666666661,False
5,12,0.02,0,-1.8499999999999999,-5.062499999999994,False
5,13,0.05,0,-1.8583333333333332,-5.083333333333327,False
5,14,0.05,0,-1.8666666666666665,-5.10416666666666,False
5,15,0.05,0,-1.8749999999999998,-5.124999999999993,False
5,16,0.04,0,-1.6749999999999998,-4.624999999999993,False
5,17,0.03,0,-1.6833333333333331,-4.645833333333326,False
5,18,0.05,0,-1.6916666666666664,-4.666666666666659,False
5,19,0.05,1,-1.6916666666666664,-4.666666666666659,False
5,20,0.04,1,-1.6916666666666664,-4.645833333333326,False
5,21,0.01,1,-1.6916666666666664,-4.666666666666659,False
5,22,0.01,0,-1.6916666666666664,-4.666666666666659,False
5,23,0.08,0,-1.6999999999999997,-4.687499999999992,False
5,24,0.11,0,-1.708333333333333,-4.708333333333325,False
5,25,0.02,0,-1.908333333333333,-5.208333333333325,False
5,26,0.03,0,-1.9166666666666663,-5.229166666666658,False
5,27,0.03,1,-1.9166666666666663,-5.229166666666658,False
5,28,0.02,1,-1.9166666666666663,-5.729166666666658,False
5,29,0.02,1,-1.9166666666666663,-5.708333333333325,False
5,30,0.01,1,-1.9166666666666663,-5.208333333333325,False
5,31,0.01,1,-1.9166666666666663,-5.229166666666658,False
5,32,0.01,1,-1.9166666666666663,-5.208333333333325,False
5,33,0.02,1,-1.9166666666666663,-5.708333333333325,False
5,34,0.02,1,-1.9166666666666663,-5.729166666666658,False
5,35,0.02,1,-1.9166666666666663,-5.749999999999991,False
5,36,0.02,1,-1.9166666666666663,-5.729166666666658,False
5,37,0.01,1,-1.9166666666666663,-5.229166666666658,False
5,38,0.02,1,-1.9166666666666663,-5.729166666666658,False
5,1,0.07,0,0,0,False
5,2,0.07,0,-0.008333333333333333,-0.020833333333333332,False
5,3,0.02,0,0.0,0.0,False
5,4,0.03,0,-0.2,-0.5,False
5,5,0.03,0,-0.4,-1.0,False
5,6,0.05,0,-0.2,-0.5,False
5,7,0.18,0,-0.4,-1.0,False
5,8,0.18,0,-0.4083333333333334,-1.0208333333333333,False
5,9,0.18,0,-0.41666666666666674,-1.0416666666666665,False
