epoch,step,Tz,gripper,tot_angle,rel_angle,CT_detected
0,1,0.11,0,1.0,0.0,False
0,2,0.11,0,1.0,0.0,False
0,3,0.18,0,0.5,0.2,False
0,4,0.21,0,1.0,0.0,False
0,5,0.21,0,1.0,0.0,False
0,6,0.21,0,1.0,0.0,False
0,7,0.07,0,0.5,0.2,False
0,8,0.07,1,0.5,0.2,False
0,9,0.08,1,1.0,0.2,False
0,10,0.08,1,1.0,0.2,False
0,11,0.08,1,1.0,0.2,False
0,12,0.08,1,1.0,0.2,False
0,13,0.08,0,1.0,0.2,False
0,14,0.08,0,1.0,0.2,False
0,15,0.08,0,1.0,0.2,False
0,16,0.08,1,1.0,0.2,False
0,17,0.03,1,0.5,0.2,False
0,18,0.05,1,0.0,0.2,False
0,19,0.05,1,0.0,0.2,False
0,20,0.05,1,0.0,0.2,False
0,21,0.05,0,0.0,0.2,False
0,22,0.03,0,0.5,0.0,False
0,23,0.05,0,0.4791666666666667,0.008333333333333333,False
0,24,0.08,0,0.9791666666666666,-0.19166666666666668,False
0,25,0.08,0,1.0,-0.2,False
0,26,0.03,0,0.5,0.0,False
0,27,0.03,0,0.4791666666666667,0.008333333333333333,False
0,28,0.03,1,0.4791666666666667,0.008333333333333333,False
0,29,0.05,1,0.0,0.008333333333333333,False
0,30,0.01,1,0.020833333333333332,0.008333333333333333,False
0,31,0.0,1,0.041666666666666664,0.008333333333333333,False
0,32,0.06,1,0.5416666666666666,0.008333333333333333,False
0,33,0.08,1,1.0,0.008333333333333333,False
0,34,0.08,0,1.0,0.008333333333333333,False
0,35,0.45,0,0.5,0.20833333333333334,False
0,36,0.28,0,0.5208333333333334,0.2,False
0,37,0.19,0,0.5416666666666666,0.19166666666666668,False
0,38,0.26,0,0.5208333333333334,0.2,False
0,39,0.04,0,0.020833333333333332,0.4,False
0,40,0.04,1,0.020833333333333332,0.4,False
0,41,0.05,1,0.0,0.4,False
0,42,0.05,0,0.0,0.4,False
0,43,0.03,0,0.020833333333333332,0.39166666666666666,False
0,44,0.01,0,0.041666666666666664,0.38333333333333336,False
0,45,0.05,0,0.020833333333333332,0.39166666666666666,False
0,46,0.06,0,0.0,0.4,False
0,47,0.06,1,0.0,0.4,False
0,48,0.06,1,0.0,0.4,False
0,49,0.01,1,0.020833333333333332,0.4,False
0,50,0.06,1,0.5208333333333334,0.4,False
1,1,0.06,1,0.5416666666666666,0.4,False
1,2,0.07,1,1.0,0.4,False
1,3,0.07,0,1.0,0.4,False
1,4,0.06,0,0.5,0.6,False
1,5,0.01,0,0.4791666666666667,0.6083333333333333,False
1,6,0.4,0,0.9791666666666666,0.4083333333333333,False
1,7,0.05,0,1.0,0.4,False
1,8,0.03,0,0.9791666666666666,0.4083333333333333,False
1,9,0.03,0,0.9583333333333334,0.4166666666666667,False
1,10,0.05,0,0.4583333333333333,0.6166666666666667,False
1,11,0.02,0,0.4375,0.625,False
1,12,0.02,1,0.4375,0.625,False
1,13,0.04,1,0.4583333333333333,0.625,False
1,14,0.04,1,0.4791666666666667,0.625,False
1,15,0.04,1,0.4583333333333333,0.625,False
1,16,0.08,1,0.9583333333333334,0.625,False
1,17,0.08,1,0.9791666666666666,0.625,False
1,18,0.08,1,1.0,0.625,False
1,19,0.08,1,1.0,0.625,False
1,20,0.08,1,1.0,0.625,False
1,21,0.03,1,0.5,0.625,False
1,22,0.04,1,0.0,0.625,False
1,23,0.06,1,0.5,0.625,False
1,24,0.06,0,0.5,0.625,False
1,25,0.02,0,0.0,0.825,False
1,26,0.02,0,0.020833333333333332,0.8166666666666667,False
1,27,0.24,0,0.5208333333333334,0.6166666666666667,False
1,28,0.02,0,0.5,0.625,False
1,29,0.48,0,1.0,0.425,False
1,30,0.48,0,1.0,0.425,False
1,31,0.48,0,1.0,0.425,False
1,32,0.48,0,1.0,0.425,False
1,33,0.48,0,1.0,0.425,False
1,34,0.48,0,1.0,0.425,False
1,35,0.05,0,0.5,0.625,False
1,36,0.08,0,0.5208333333333334,0.6166666666666667,False
1,37,0.06,0,0.020833333333333332,0.8166666666666667,False
1,38,0.3,0,0.5208333333333334,0.6166666666666667,False
1,39,0.04,0,0.020833333333333332,0.8166666666666667,False
1,40,0.08,0,0.0,0.825,False
1,41,0.26,0,0.5,0.625,False
1,42,0.09,0,0.5208333333333334,0.6166666666666667,False
1,43,0.01,0,0.5,0.625,False
1,44,0.04,0,0.0,0.825,False
1,45,0.04,0,0.0,0.825,False
1,46,0.04,0,0.0,0.825,False
1,47,0.04,1,0.0,0.825,False
1,48,0.04,1,0.0,0.825,False
1,49,0.04,1,0.0,0.825,False
1,50,0.04,1,0.0,0.825,False
2,1,0.05,1,0.5,0.825,False
2,2,0.03,1,0.0,0.825,False
2,3,0.03,1,0.0,0.825,False
2,4,0.0,1,0.020833333333333332,0.825,False
2,5,0.0,0,0.020833333333333332,0.825,False
2,6,0.02,0,0.0,0.8333333333333334,False
2,7,0.03,0,0.020833333333333332,0.825,False
2,8,0.02,0,0.0,0.8333333333333334,False
2,9,0.02,0,0.0,0.8333333333333334,False
2,10,0.02,0,0.0,0.8333333333333334,False
2,11,0.02,0,0.0,0.8333333333333334,False
2,12,0.02,0,0.0,0.8333333333333334,False
2,13,0.03,0,0.020833333333333332,0.825,False
2,14,0.02,0,0.0,0.8333333333333334,False
2,15,0.25,0,0.5,0.6333333333333333,False
2,16,0.25,1,0.5,0.6333333333333333,False
2,17,0.25,0,0.5,0.6333333333333333,False
2,18,0.25,1,0.5,0.6333333333333333,False
