S1,action,reward,S2
"[0.03, 1, 0.0, 0.26666666666666666, False]",0,-1.0,"[0.03, 1, -0.6416666666666668, 0.26666666666666666, False]"
"[0.03, 1, 0.0, 0.26666666666666666, False]",0,-1.0,"[0.03, 1, -0.6416666666666668, 0.26666666666666666, False]"
"[0.03, 1, 0.0, 0.26666666666666666, False]",0,-1.0,"[0.03, 1, -0.6416666666666668, 0.26666666666666666, False]"
"[0.03, 1, 0.0, 0.26666666666666666, False]",4,-1.0,"[0.03, 0, -0.6416666666666668, 0.26666666666666666, False]"
"[0.03, 0, 0.0, 0.26666666666666666, False]",1,0.0,"[0.15, 0, -0.6500000000000001, 0.25833333333333336, False]"
"[0.15, 0, 0.020833333333333332, 0.25833333333333336, False]",4,-1.0,"[0.15, 1, -0.6500000000000001, 0.25833333333333336, False]"
"[0.15, 1, 0.020833333333333332, 0.25833333333333336, False]",2,-1.0,"[0.06, 1, -0.6500000000000001, 0, False]"
"[0.06, 1, 0.5208333333333334, 0.25833333333333336, False]",3,-1.0,"[0.03, 1, -0.6500000000000001, 0, False]"
"[0.03, 1, 0.020833333333333332, 0.25833333333333336, False]",4,-1.0,"[0.03, 0, -0.6500000000000001, 0.25833333333333336, False]"
"[0.03, 0, 0.020833333333333332, 0.25833333333333336, False]",0,0.86,"[0.07, 0, -0.6416666666666668, 0.26666666666666666, False]"
"[0.07, 0, 0.0, 0.26666666666666666, False]",1,0.0,"[0.08, 0, -0.6500000000000001, 0.25833333333333336, False]"
"[0.08, 0, 0.020833333333333332, 0.25833333333333336, False]",0,0.92,"[0.04, 0, -0.6416666666666668, 0.26666666666666666, False]"
"[0.04, 0, 0.0, 0.26666666666666666, False]",0,0.92,"[0.04, 0, -0.6333333333333335, 0.26666666666666666, False]"
"[0.04, 0, 0.0, 0.26666666666666666, False]",4,-1.0,"[0.04, 1, -0.6333333333333335, 0.26666666666666666, False]"
"[0.04, 1, 0.0, 0.26666666666666666, False]",0,-1.0,"[0.04, 1, -0.6333333333333335, 0.26666666666666666, False]"
"[0.04, 1, 0.0, 0.26666666666666666, False]",1,-1.0,"[0.01, 1, -0.6333333333333335, 0.26666666666666666, False]"
"[0.01, 1, 0.020833333333333332, 0.26666666666666666, False]",3,-1.0,"[0.02, 1, -0.6333333333333335, 0, False]"
"[0.02, 1, 0.0, 0.26666666666666666, False]",0,-1.0,"[0.02, 1, -0.6333333333333335, 0.26666666666666666, False]"
"[0.02, 1, 0.0, 0.26666666666666666, False]",3,-1.0,"[0.02, 1, -0.6333333333333335, 0, False]"
"[0.02, 1, 0.0, 0.26666666666666666, False]",0,-1.0,"[0.02, 1, -0.6333333333333335, 0.26666666666666666, False]"
"[0.02, 1, 0.0, 0.26666666666666666, False]",0,-1.0,"[0.02, 1, -0.6333333333333335, 0.26666666666666666, False]"
"[0.02, 1, 0.0, 0.26666666666666666, False]",0,-1.0,"[0.02, 1, -0.6333333333333335, 0.26666666666666666, False]"
"[0.02, 1, 0.0, 0.26666666666666666, False]",2,-1.0,"[0.06, 1, -0.6333333333333335, 0, False]"
"[0.06, 1, 0.5, 0.26666666666666666, False]",3,-1.0,"[0.03, 1, -0.6333333333333335, 0, False]"
"[0.03, 1, 0.0, 0.26666666666666666, False]",0,-1.0,"[0.03, 1, -0.6333333333333335, 0.26666666666666666, False]"
"[0.03, 1, 0.0, 0.26666666666666666, False]",4,-1.0,"[0.03, 0, -0.6333333333333335, 0.26666666666666666, False]"
"[0.03, 0, 0.0, 0.26666666666666666, False]",4,-1.0,"[0.03, 1, -0.6333333333333335, 0.26666666666666666, False]"
"[0.03, 1, 0.0, 0.26666666666666666, False]",3,-1.0,"[0.03, 1, -0.6333333333333335, 0, False]"
"[0.03, 1, 0.0, 0.26666666666666666, False]",0,-1.0,"[0.03, 1, -0.6333333333333335, 0.26666666666666666, False]"
"[0.03, 1, 0.0, 0.26666666666666666, False]",0,-1.0,"[0.03, 1, -0.6333333333333335, 0.26666666666666666, False]"
"[0.03, 1, 0.0, 0.26666666666666666, False]",0,-1.0,"[0.03, 1, -0.6333333333333335, 0.26666666666666666, False]"
"[0.03, 1, 0.0, 0.26666666666666666, False]",4,-1.0,"[0.03, 0, -0.6333333333333335, 0.26666666666666666, False]"
"[0.03, 0, 0.0, 0.26666666666666666, False]",3,-1.0,"[0.03, 0, -0.4333333333333335, 0, False]"
"[0.03, 0, 0.0, 0.26666666666666666, False]",1,0.0,"[0.05, 0, -0.4416666666666669, 0.25833333333333336, False]"
"[0.05, 0, 0.020833333333333332, 0.25833333333333336, False]",2,-1.0,"[0.05, 0, -0.6416666666666668, 0, False]"
"[0.05, 0, 0.5208333333333334, 0.058333333333333334, False]",0,0.98,"[0.01, 0, -0.6333333333333335, 0.06666666666666667, False]"
"[0.01, 0, 0.5, 0.06666666666666667, False]",0,0.98,"[0.01, 0, -0.6250000000000002, 0.075, False]"
"[0.01, 0, 0.4791666666666667, 0.075, False]",2,-1.0,"[0.06, 0, -0.8250000000000002, 0, False]"
"[0.06, 0, 0.9791666666666666, -0.125, False]",0,0.88,"[0.06, 0, -0.8166666666666669, -0.11666666666666667, False]"
"[0.06, 0, 0.9583333333333334, -0.11666666666666667, False]",3,-1.0,"[0.03, 0, -0.6166666666666669, 0, False]"
"[0.03, 0, 0.4583333333333333, 0.08333333333333333, False]",2,-1.0,"[0.04, 0, -0.8166666666666669, 0, False]"
"[0.04, 0, 0.9583333333333334, -0.11666666666666667, False]",1,0.0,"[0.09, 0, -0.8250000000000002, -0.125, False]"
"[0.09, 0, 0.9791666666666666, -0.125, False]",1,0.0,"[0.09, 0, -0.8333333333333335, -0.13333333333333333, False]"
"[0.09, 0, 1.0, -0.13333333333333333, False]",3,-1.0,"[0.1, 0, -0.6333333333333335, 0, False]"
"[0.1, 0, 0.5, 0.06666666666666667, False]",3,-1.0,"[0.29, 0, -0.4333333333333335, 0, False]"
"[0.29, 0, 0.0, 0.26666666666666666, False]",1,0.0,"[0.1, 0, -0.4416666666666669, 0.25833333333333336, False]"
"[0.1, 0, 0.020833333333333332, 0.25833333333333336, False]",1,0.0,"[0.04, 0, -0.45000000000000023, 0.25, False]"
"[0.04, 0, 0.041666666666666664, 0.25, False]",1,0.0,"[0.06, 0, -0.4583333333333336, 0.24166666666666667, False]"
"[0.06, 0, 0.0625, 0.24166666666666667, False]",0,0.86,"[0.07, 0, -0.45000000000000023, 0.25, False]"
"[0.07, 0, 0.041666666666666664, 0.25, False]",1,0.0,"[0.05, 0, -0.4583333333333336, 0.24166666666666667, False]"
"[0.05, 0, 0.0625, 0.24166666666666667, False]",0,0.86,"[0.07, 0, -0.45000000000000023, 0.25, False]"
"[0.07, 0, 0.041666666666666664, 0.25, False]",0,0.86,"[0.07, 0, -0.4416666666666669, 0.25833333333333336, False]"
"[0.07, 0, 0.020833333333333332, 0.25833333333333336, False]",0,0.78,"[0.11, 0, -0.4333333333333335, 0.26666666666666666, False]"
"[0.11, 0, 0.0, 0.26666666666666666, False]",4,-1.0,"[0.11, 1, -0.4333333333333335, 0.26666666666666666, False]"
"[0.11, 1, 0.0, 0.26666666666666666, False]",2,-1.0,"[0.06, 1, -0.4333333333333335, 0, False]"
"[0.06, 1, 0.5, 0.26666666666666666, False]",4,-1.0,"[0.06, 0, -0.4333333333333335, 0.26666666666666666, False]"
"[0.06, 0, 0.5, 0.26666666666666666, False]",0,0.84,"[0.08, 0, -0.42500000000000016, 0.275, False]"
"[0.08, 0, 0.4791666666666667, 0.275, False]",3,-1.0,"[0.07, 0, -0.22500000000000014, 0, False]"
"[0.07, 0, 0.0, 0.4666666666666667, False]",0,0.86,"[0.07, 0, -0.2166666666666668, 0.4666666666666667, False]"
"[0.07, 0, 0.0, 0.4666666666666667, False]",1,0.0,"[0.0, 0, -0.22500000000000014, 0.4583333333333333, False]"
"[0.0, 0, 0.020833333333333332, 0.4583333333333333, False]",2,-1.0,"[0.3, 0, -0.42500000000000016, 0, False]"
"[0.3, 0, 0.5208333333333334, 0.25833333333333336, False]",0,0.98,"[0.01, 0, -0.4166666666666668, 0.26666666666666666, False]"
"[0.01, 0, 0.5, 0.26666666666666666, False]",0,0.98,"[0.01, 0, -0.40833333333333344, 0.275, False]"
"[0.01, 0, 0.4791666666666667, 0.275, False]",0,1.0,"[0.0, 0, -0.4000000000000001, 0.2833333333333333, False]"
"[0.0, 0, 0.4583333333333333, 0.2833333333333333, False]",4,-1.0,"[0.0, 1, -0.4000000000000001, 0.2833333333333333, False]"
"[0.0, 1, 0.4583333333333333, 0.2833333333333333, False]",3,-1.0,"[0.04, 1, -0.4000000000000001, 0, False]"
"[0.04, 1, 0.0, 0.2833333333333333, False]",2,-1.0,"[0.06, 1, -0.4000000000000001, 0, False]"
"[0.06, 1, 0.5, 0.2833333333333333, False]",0,-1.0,"[0.05, 1, -0.4000000000000001, 0.2833333333333333, False]"
"[0.05, 1, 0.4791666666666667, 0.2833333333333333, False]",3,-1.0,"[0.04, 1, -0.4000000000000001, 0, False]"
"[0.04, 1, 0.0, 0.2833333333333333, False]",1,-1.0,"[0.0, 1, -0.4000000000000001, 0.2833333333333333, False]"
"[0.0, 1, 0.020833333333333332, 0.2833333333333333, False]",0,-1.0,"[0.03, 1, -0.4000000000000001, 0.2833333333333333, False]"
"[0.03, 1, 0.0, 0.2833333333333333, False]",0,-1.0,"[0.03, 1, -0.4000000000000001, 0.2833333333333333, False]"
"[0.03, 1, 0.0, 0.2833333333333333, False]",2,-1.0,"[0.05, 1, -0.4000000000000001, 0, False]"
"[0.05, 1, 0.5, 0.2833333333333333, False]",3,-1.0,"[0.04, 1, -0.4000000000000001, 0, False]"
"[0.04, 1, 0.0, 0.2833333333333333, False]",0,-1.0,"[0.04, 1, -0.4000000000000001, 0.2833333333333333, False]"
"[0.04, 1, 0.0, 0.2833333333333333, False]",3,-1.0,"[0.04, 1, -0.4000000000000001, 0, False]"
"[0.04, 1, 0.0, 0.2833333333333333, False]",2,-1.0,"[0.05, 1, -0.4000000000000001, 0, False]"
"[0.05, 1, 0.5, 0.2833333333333333, False]",3,-1.0,"[0.04, 1, -0.4000000000000001, 0, False]"
"[0.04, 1, 0.0, 0.2833333333333333, False]",0,-1.0,"[0.04, 1, -0.4000000000000001, 0.2833333333333333, False]"
"[0.04, 1, 0.0, 0.2833333333333333, False]",4,-1.0,"[0.04, 0, -0.4000000000000001, 0.2833333333333333, False]"
"[0.04, 0, 0.0, 0.2833333333333333, False]",1,0.0,"[0.04, 0, -0.40833333333333344, 0.275, False]"
"[0.04, 0, 0.020833333333333332, 0.275, False]",1,0.0,"[0.03, 0, -0.4166666666666668, 0.26666666666666666, False]"
"[0.03, 0, 0.041666666666666664, 0.26666666666666666, False]",2,-1.0,"[0.03, 0, -0.6166666666666668, 0, False]"
"[0.03, 0, 0.5416666666666666, 0.06666666666666667, False]",0,0.88,"[0.06, 0, -0.6083333333333335, 0.075, False]"
"[0.06, 0, 0.5208333333333334, 0.075, False]",0,0.9,"[0.05, 0, -0.6000000000000002, 0.08333333333333333, False]"
"[0.05, 0, 0.5, 0.08333333333333333, False]",4,-1.0,"[0.05, 1, -0.6000000000000002, 0.08333333333333333, False]"
"[0.05, 1, 0.5, 0.08333333333333333, False]",4,-1.0,"[0.05, 0, -0.6000000000000002, 0.08333333333333333, False]"
"[0.05, 0, 0.5, 0.08333333333333333, False]",3,-1.0,"[0.17, 0, -0.4000000000000002, 0, False]"
"[0.17, 0, 0.0, 0.2833333333333333, False]",2,-1.0,"[0.04, 0, -0.6000000000000002, 0, False]"
"[0.04, 0, 0.5, 0.08333333333333333, False]",2,-1.0,"[0.06, 0, -0.8000000000000003, 0, False]"
"[0.06, 0, 1.0, -0.11666666666666667, False]",0,0.94,"[0.03, 0, -0.791666666666667, -0.10833333333333334, False]"
"[0.03, 0, 0.9791666666666666, -0.10833333333333334, False]",3,-1.0,"[0.11, 0, -0.591666666666667, 0, False]"
"[0.11, 0, 0.4791666666666667, 0.09166666666666666, False]",0,0.8,"[0.1, 0, -0.5833333333333337, 0.1, False]"
"[0.1, 0, 0.4583333333333333, 0.1, False]",0,0.74,"[0.13, 0, -0.5750000000000004, 0.10833333333333334, False]"
"[0.13, 0, 0.4375, 0.10833333333333334, False]",0,0.7,"[0.15, 0, -0.5666666666666671, 0.11666666666666667, False]"
"[0.15, 0, 0.4166666666666667, 0.11666666666666667, False]",0,0.7,"[0.15, 0, -0.5583333333333338, 0.125, False]"
"[0.15, 0, 0.3958333333333333, 0.125, False]",0,0.72,"[0.14, 0, -0.5500000000000005, 0.13333333333333333, False]"
"[0.14, 0, 0.375, 0.13333333333333333, False]",0,0.74,"[0.13, 0, -0.5416666666666672, 0.14166666666666666, False]"
"[0.13, 0, 0.3541666666666667, 0.14166666666666666, False]",0,0.6799999999999999,"[0.16, 0, -0.5333333333333339, 0.15, False]"
"[0.16, 0, 0.3333333333333333, 0.15, False]",4,-1.0,"[0.16, 1, -0.5333333333333339, 0.15, False]"
"[0.16, 1, 0.3333333333333333, 0.15, False]",3,-1.0,"[0.03, 1, -0.5333333333333339, 0, False]"
"[0.03, 1, 0.0, 0.15, False]",0,-1.0,"[0.03, 1, -0.5333333333333339, 0.15, False]"
"[0.03, 1, 0.0, 0.15, False]",3,-1.0,"[0.03, 1, -0.5333333333333339, 0, False]"
"[0.03, 1, 0.0, 0.15, False]",0,-1.0,"[0.03, 1, -0.5333333333333339, 0.15, False]"
"[0.03, 1, 0.0, 0.15, False]",0,-1.0,"[0.03, 1, -0.5333333333333339, 0.15, False]"
"[0.03, 1, 0.0, 0.15, False]",4,-1.0,"[0.03, 0, -0.5333333333333339, 0.15, False]"
"[0.03, 0, 0.0, 0.15, False]",0,0.94,"[0.03, 0, -0.5250000000000006, 0.15, False]"
"[0.03, 0, 0.0, 0.15, False]",0,0.94,"[0.03, 0, -0.5166666666666673, 0.15, False]"
"[0.03, 0, 0.0, 0.15, False]",0,0.94,"[0.03, 0, -0.508333333333334, 0.15, False]"
"[0.03, 0, 0.0, 0.15, False]",0,0.94,"[0.03, 0, -0.5000000000000007, 0.15, False]"
"[0.03, 0, 0.0, 0.15, False]",0,0.94,"[0.03, 0, -0.4916666666666673, 0.15, False]"
"[0.03, 0, 0.0, 0.15, False]",4,-1.0,"[0.03, 1, -0.4916666666666673, 0.15, False]"
"[0.03, 1, 0.0, 0.15, False]",0,-1.0,"[0.03, 1, -0.4916666666666673, 0.15, False]"
"[0.03, 1, 0.0, 0.15, False]",0,-1.0,"[0.03, 1, -0.4916666666666673, 0.15, False]"
"[0.03, 1, 0.0, 0.15, False]",0,-1.0,"[0.03, 1, -0.4916666666666673, 0.15, False]"
"[0.03, 1, 0.0, 0.15, False]",0,-1.0,"[0.03, 1, -0.4916666666666673, 0.15, False]"
"[0.03, 1, 0.0, 0.15, False]",0,-1.0,"[0.03, 1, -0.4916666666666673, 0.15, False]"
"[0.03, 1, 0.0, 0.15, False]",4,-1.0,"[0.03, 0, -0.4916666666666673, 0.15, False]"
"[0.03, 0, 0.0, 0.15, False]",0,0.94,"[0.03, 0, -0.48333333333333395, 0.15, False]"
"[0.03, 0, 0.0, 0.15, False]",0,0.94,"[0.03, 0, -0.4750000000000006, 0.15, False]"
"[0.03, 0, 0.0, 0.15, False]",3,-1.0,"[0.03, 0, -0.2750000000000006, 0, False]"
"[0.03, 0, 0.0, 0.15, False]",1,0.0,"[0.01, 0, -0.28333333333333394, 0.14166666666666666, False]"
"[0.01, 0, 0.020833333333333332, 0.14166666666666666, False]",0,0.94,"[0.03, 0, -0.2750000000000006, 0.15, False]"
"[0.03, 0, 0.0, 0.15, False]",3,-1.0,"[0.03, 0, -0.07500000000000057, 0, False]"
"[0.03, 0, 0.0, 0.15, False]",2,-1.0,"[0.09, 0, -0.2750000000000006, 0, False]"
"[0.09, 0, 0.5, -0.05, False]",0,0.94,"[0.03, 0, -0.2666666666666672, -0.041666666666666664, False]"
"[0.03, 0, 0.4791666666666667, -0.041666666666666664, False]",2,-1.0,"[0.08, 0, -0.46666666666666723, 0, False]"
"[0.08, 0, 0.9791666666666666, -0.24166666666666667, False]",2,-1.0,"[0.08, 0, -0.6666666666666672, 0, False]"
"[0.08, 0, 1.0, -0.25, False]",2,-1.0,"[0.08, 0, -0.8666666666666671, 0, False]"
"[0.08, 0, 1.0, -0.25, False]",2,-1.0,"[0.08, 0, -1.066666666666667, 0, False]"
"[0.08, 0, 1.0, -0.25, False]",1,0.0,"[0.08, 0, -1.0750000000000004, -0.25, False]"
"[0.08, 0, 1.0, -0.25, False]",4,-1.0,"[0.08, 1, -1.0750000000000004, -0.25, False]"
"[0.08, 1, 1.0, -0.25, False]",3,-1.0,"[0.04, 1, -1.0750000000000004, 0, False]"
"[0.04, 1, 0.5, -0.25, False]",0,-1.0,"[0.03, 1, -1.0750000000000004, -0.25, False]"
"[0.03, 1, 0.4791666666666667, -0.25, False]",4,-1.0,"[0.03, 0, -1.0750000000000004, -0.25, False]"
"[0.03, 0, 0.4791666666666667, -0.25, False]",0,0.92,"[0.04, 0, -1.066666666666667, -0.24166666666666667, False]"
"[0.04, 0, 0.4583333333333333, -0.24166666666666667, False]",4,-1.0,"[0.04, 1, -1.066666666666667, -0.24166666666666667, False]"
"[0.04, 1, 0.4583333333333333, -0.24166666666666667, False]",3,-1.0,"[0.04, 1, -1.066666666666667, 0, False]"
"[0.04, 1, 0.0, -0.24166666666666667, False]",0,-1.0,"[0.04, 1, -1.066666666666667, -0.24166666666666667, False]"
"[0.04, 1, 0.0, -0.24166666666666667, False]",2,-1.0,"[0.06, 1, -1.066666666666667, 0, False]"
"[0.06, 1, 0.5, -0.24166666666666667, False]",4,-1.0,"[0.06, 0, -1.066666666666667, -0.24166666666666667, False]"
"[0.06, 0, 0.5, -0.24166666666666667, False]",1,0.0,"[0.04, 0, -1.0750000000000004, -0.25, False]"
"[0.04, 0, 0.5208333333333334, -0.25, False]",4,-1.0,"[0.04, 1, -1.0750000000000004, -0.25, False]"
"[0.04, 1, 0.5208333333333334, -0.25, False]",0,-1.0,"[0.06, 1, -1.0750000000000004, -0.25, False]"
"[0.06, 1, 0.5, -0.25, False]",1,-1.0,"[0.07, 1, -1.0750000000000004, -0.25, False]"
"[0.07, 1, 0.5208333333333334, -0.25, False]",3,-1.0,"[0.03, 1, -1.0750000000000004, 0, False]"
"[0.03, 1, 0.020833333333333332, -0.25, False]",3,-1.0,"[0.03, 1, -1.0750000000000004, 0, False]"
"[0.03, 1, 0.0, -0.25, False]",0,-1.0,"[0.03, 1, -1.0750000000000004, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",0,-1.0,"[0.03, 1, -1.0750000000000004, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",0,-1.0,"[0.03, 1, -1.0750000000000004, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",2,-1.0,"[0.06, 1, -1.0750000000000004, 0, False]"
"[0.06, 1, 0.5, -0.25, False]",3,-1.0,"[0.03, 1, -1.0750000000000004, 0, False]"
"[0.03, 1, 0.0, -0.25, False]",0,-1.0,"[0.03, 1, -1.0750000000000004, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",0,-1.0,"[0.03, 1, -1.0750000000000004, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",2,-1.0,"[0.06, 1, -1.0750000000000004, 0, False]"
"[0.06, 1, 0.5, -0.25, False]",0,-1.0,"[0.05, 1, -1.0750000000000004, -0.25, False]"
"[0.05, 1, 0.4791666666666667, -0.25, False]",3,-1.0,"[0.03, 1, -1.0750000000000004, 0, False]"
"[0.03, 1, 0.0, -0.25, False]",1,-1.0,"[0.01, 1, -1.0750000000000004, -0.25, False]"
"[0.01, 1, 0.020833333333333332, -0.25, False]",0,-1.0,"[0.03, 1, -1.0750000000000004, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",2,-1.0,"[0.06, 1, -1.0750000000000004, 0, False]"
"[0.06, 1, 0.5, -0.25, False]",3,-1.0,"[0.03, 1, -1.0750000000000004, 0, False]"
"[0.03, 1, 0.0, -0.25, False]",3,-1.0,"[0.03, 1, -1.0750000000000004, 0, False]"
"[0.03, 1, 0.0, -0.25, False]",0,-1.0,"[0.03, 1, -1.0750000000000004, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",0,-1.0,"[0.03, 1, -1.0750000000000004, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",0,-1.0,"[0.03, 1, -1.0750000000000004, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",0,-1.0,"[0.03, 1, -1.0750000000000004, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",0,-1.0,"[0.03, 1, -1.0750000000000004, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",2,-1.0,"[0.06, 1, -1.0750000000000004, 0, False]"
"[0.06, 1, 0.5, -0.25, False]",2,-1.0,"[0.07, 1, -1.0750000000000004, 0, False]"
"[0.07, 1, 1.0, -0.25, False]",3,-1.0,"[0.04, 1, -1.0750000000000004, 0, False]"
"[0.04, 1, 0.5, -0.25, False]",0,-1.0,"[0.03, 1, -1.0750000000000004, -0.25, False]"
"[0.03, 1, 0.4791666666666667, -0.25, False]",3,-1.0,"[0.04, 1, -1.0750000000000004, 0, False]"
"[0.04, 1, 0.0, -0.25, False]",0,-1.0,"[0.04, 1, -1.0750000000000004, -0.25, False]"
"[0.04, 1, 0.0, -0.25, False]",1,-1.0,"[0.0, 1, -1.0750000000000004, -0.25, False]"
"[0.0, 1, 0.020833333333333332, -0.25, False]",0,-1.0,"[0.03, 1, -1.0750000000000004, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",0,-1.0,"[0.03, 1, -1.0750000000000004, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",4,-1.0,"[0.03, 0, -1.0750000000000004, -0.25, False]"
"[0.03, 0, 0.0, -0.25, False]",0,0.94,"[0.03, 0, -1.066666666666667, -0.25, False]"
"[0.03, 0, 0.0, -0.25, False]",1,0.0,"[0.09, 0, -1.0750000000000004, -0.25833333333333336, False]"
"[0.09, 0, 0.020833333333333332, -0.25833333333333336, False]",0,0.8200000000000001,"[0.09, 0, -1.066666666666667, -0.25, False]"
"[0.09, 0, 0.0, -0.25, False]",0,0.8200000000000001,"[0.09, 0, -1.0583333333333338, -0.25, False]"
"[0.09, 0, 0.0, -0.25, False]",1,0.0,"[0.02, 0, -1.066666666666667, -0.25833333333333336, False]"
"[0.02, 0, 0.020833333333333332, -0.25833333333333336, False]",0,0.92,"[0.04, 0, -1.0583333333333338, -0.25, False]"
"[0.04, 0, 0.0, -0.25, False]",0,0.92,"[0.04, 0, -1.0500000000000005, -0.25, False]"
"[0.04, 0, 0.0, -0.25, False]",1,0.0,"[0.04, 0, -1.0583333333333338, -0.25833333333333336, False]"
"[0.04, 0, 0.020833333333333332, -0.25833333333333336, False]",0,0.94,"[0.03, 0, -1.0500000000000005, -0.25, False]"
"[0.03, 0, 0.0, -0.25, False]",3,-1.0,"[0.03, 0, -0.8500000000000005, 0, False]"
"[0.03, 0, 0.0, -0.25, False]",3,-1.0,"[0.03, 0, -0.6500000000000006, 0, False]"
"[0.03, 0, 0.0, -0.25, False]",0,0.94,"[0.03, 0, -0.6416666666666673, -0.25, False]"
"[0.03, 0, 0.0, -0.25, False]",0,0.94,"[0.03, 0, -0.633333333333334, -0.25, False]"
"[0.03, 0, 0.0, -0.25, False]",3,-1.0,"[0.03, 0, -0.43333333333333396, 0, False]"
"[0.03, 0, 0.0, -0.25, False]",4,-1.0,"[0.03, 1, -0.43333333333333396, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",0,-1.0,"[0.03, 1, -0.43333333333333396, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",0,-1.0,"[0.03, 1, -0.43333333333333396, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",0,-1.0,"[0.03, 1, -0.43333333333333396, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",0,-1.0,"[0.03, 1, -0.43333333333333396, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",0,-1.0,"[0.03, 1, -0.43333333333333396, -0.25, False]"
"[0.03, 1, 0.0, -0.25, False]",4,-1.0,"[0.03, 0, -0.43333333333333396, -0.25, False]"
"[0.03, 0, 0.0, -0.25, False]",1,0.0,"[0.02, 0, -0.4416666666666673, -0.25833333333333336, False]"
"[0.02, 0, 0.020833333333333332, -0.25833333333333336, False]",2,-1.0,"[0.09, 0, -0.6416666666666673, 0, False]"
"[0.09, 0, 0.5208333333333334, -0.4583333333333333, False]",0,0.92,"[0.04, 0, -0.633333333333334, -0.45, False]"
"[0.04, 0, 0.5, -0.45, False]",0,0.88,"[0.06, 0, -0.6250000000000007, -0.44166666666666665, False]"
"[0.06, 0, 0.4791666666666667, -0.44166666666666665, False]",2,-1.0,"[0.2, 0, -0.8250000000000006, 0, False]"
"[0.2, 0, 0.9791666666666666, -0.6416666666666667, False]",3,-1.0,"[0.02, 0, -0.6250000000000007, 0, False]"
"[0.02, 0, 0.4791666666666667, -0.44166666666666665, False]",3,-1.0,"[0.58, 0, -0.42500000000000066, 0, False]"
"[0.58, 0, 0.0, -0.25, False]",0,-0.1599999999999999,"[0.58, 0, -0.4166666666666673, -0.25, False]"
"[0.58, 0, 0.0, -0.25, False]",3,-1.0,"[0.58, 0, -0.21666666666666728, 0, False]"
"[0.58, 0, 0.0, -0.25, False]",0,-0.1599999999999999,"[0.58, 0, -0.20833333333333395, -0.25, False]"
"[0.58, 0, 0.0, -0.25, False]",2,-1.0,"[0.06, 0, -0.408333333333334, 0, False]"
"[0.06, 0, 0.5, -0.45, False]",1,0.0,"[0.08, 0, -0.41666666666666735, -0.4583333333333333, False]"
"[0.08, 0, 0.5208333333333334, -0.4583333333333333, False]",2,-1.0,"[0.28, 0, -0.6166666666666674, 0, False]"
"[0.28, 0, 1.0, -0.65, False]",1,0.0,"[0.28, 0, -0.6250000000000007, -0.65, False]"
"[0.28, 0, 1.0, -0.65, False]",1,0.0,"[0.28, 0, -0.633333333333334, -0.65, False]"
"[0.28, 0, 1.0, -0.65, False]",3,-1.0,"[0.05, 0, -0.43333333333333396, 0, False]"
"[0.05, 0, 0.5, -0.45, False]",3,-1.0,"[0.34, 0, -0.23333333333333395, 0, False]"
"[0.34, 0, 0.0, -0.25, False]",0,0.3199999999999999,"[0.34, 0, -0.22500000000000062, -0.25, False]"
"[0.34, 0, 0.0, -0.25, False]",4,-1.0,"[0.34, 1, -0.22500000000000062, -0.25, False]"
"[0.34, 1, 0.0, -0.25, False]",3,-1.0,"[0.34, 1, -0.22500000000000062, 0, False]"
"[0.34, 1, 0.0, -0.25, False]",3,-1.0,"[0.34, 1, -0.22500000000000062, 0, False]"
"[0.34, 1, 0.0, -0.25, False]",3,-1.0,"[0.34, 1, -0.22500000000000062, 0, False]"
"[0.34, 1, 0.0, -0.25, False]",3,-1.0,"[0.34, 1, -0.22500000000000062, 0, False]"
"[0.34, 1, 0.0, -0.25, False]",3,-1.0,"[0.34, 1, -0.22500000000000062, 0, False]"
"[0.34, 1, 0.0, -0.25, False]",0,-1.0,"[0.34, 1, -0.22500000000000062, -0.25, False]"
"[0.34, 1, 0.0, -0.25, False]",3,-1.0,"[0.34, 1, -0.22500000000000062, 0, False]"
"[0.34, 1, 0.0, -0.25, False]",3,-1.0,"[0.34, 1, -0.22500000000000062, 0, False]"
"[0.34, 1, 0.0, -0.25, False]",2,-1.0,"[0.06, 1, -0.22500000000000062, 0, False]"
"[0.06, 1, 0.5, -0.25, False]",4,-1.0,"[0.06, 0, -0.22500000000000062, -0.25, False]"
"[0.06, 0, 0.5, -0.25, False]",0,0.84,"[0.08, 0, -0.21666666666666728, -0.24166666666666667, False]"
